Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
PKI,STRONG_SELL,1,18,7,127.52,-2.1738296607901617,-4.964898421546849,138.14340179,127.95859821,america,NYSE,Interval.INTERVAL_1_DAY
WAT,STRONG_SELL,0,18,8,292.71,-3.7081142962412343,-4.2996655343440295,313.97541297,294.76058703,america,NYSE,Interval.INTERVAL_1_DAY
MTB,STRONG_SELL,1,18,7,120.01,-0.703293066357773,-1.9438021390811144,128.13282566,112.99417434,america,NYSE,Interval.INTERVAL_1_DAY
MSCI,STRONG_SELL,0,18,8,471.15,-12.927209253759486,-11.900327604003053,574.75733996,504.04666004,america,NYSE,Interval.INTERVAL_1_DAY
UPS,STRONG_SELL,0,18,8,176.29,-7.010560150173362,-8.15789610782032,199.84409035,183.03490965,america,NYSE,Interval.INTERVAL_1_DAY
KLAC,STRONG_SELL,0,17,9,357.75,-5.720377135232255,-3.3604365325913648,400.49694899,355.69805101,america,NASDAQ,Interval.INTERVAL_1_DAY
CHRW,STRONG_SELL,1,17,8,95.86,-0.2732619465310506,-0.4051948051948102,99.04750061,92.93449939,america,NASDAQ,Interval.INTERVAL_1_DAY
NTRS,STRONG_SELL,0,17,9,78.16,-9.076455963622692,-9.137409904673333,91.35351136,82.02348864,america,NASDAQ,Interval.INTERVAL_1_DAY
QRVO,STRONG_SELL,0,17,9,89.69,-6.965406358591366,-3.35962417033015,101.8119439,88.8360561,america,NASDAQ,Interval.INTERVAL_1_DAY
SWK,STRONG_SELL,1,17,8,77.66,-0.8021663601062698,-2.319380156973253,82.07572109,74.87927891,america,NYSE,Interval.INTERVAL_1_DAY
PAYC,STRONG_SELL,0,17,9,288.71,-0.07314563018391596,-3.935608808203966,312.52902815,279.60297185,america,NYSE,Interval.INTERVAL_1_DAY
HST,STRONG_SELL,1,17,8,15.92,-0.1024911418566603,-2.283329241345456,16.79323824,15.55476176,america,NASDAQ,Interval.INTERVAL_1_DAY
ADP,STRONG_SELL,0,17,9,211.69,-1.8438949010534174,-1.9531557568768108,221.11541588,211.36458412,america,NASDAQ,Interval.INTERVAL_1_DAY
EMN,STRONG_SELL,0,17,9,79.86,-2.3485583429519465,-2.944715190258023,84.47864797,80.32235203,america,NYSE,Interval.INTERVAL_1_DAY
PYPL,STRONG_SELL,0,17,9,71.78,-3.4946983437825168,-4.0951299351994095,77.28921757,71.99878243,america,NASDAQ,Interval.INTERVAL_1_DAY
BG,STRONG_SELL,0,17,9,91.38,-4.206472897839589,-3.8752840191870774,98.32803686,91.70796314,america,NYSE,Interval.INTERVAL_1_DAY
USB,STRONG_SELL,2,17,7,31.77,-9.676746817251853,-8.014360993688115,37.25568919,32.88031081,america,NYSE,Interval.INTERVAL_1_DAY
CZR,STRONG_SELL,0,17,9,42.22,-5.607225898765876,-3.9472187464452304,48.95344966,41.52355034,america,NASDAQ,Interval.INTERVAL_1_DAY
CINF,STRONG_SELL,0,17,9,103.55,-4.93924250988978,-3.51375779204443,114.10315838,104.20884162,america,NASDAQ,Interval.INTERVAL_1_DAY
GM,STRONG_SELL,0,17,9,32.91,-5.157590379815602,-4.046883200186613,36.80929617,33.03070383,america,NYSE,Interval.INTERVAL_1_DAY
LH,STRONG_SELL,0,17,9,221.4,-1.9507982551316303,-3.859932519573235,237.48457762,221.69042238,america,NYSE,Interval.INTERVAL_1_DAY
BR,STRONG_SELL,0,17,9,141.19,-0.38077184733423053,-2.3312119535141136,147.67034297,140.10365703,america,NYSE,Interval.INTERVAL_1_DAY
EXPE,STRONG_SELL,1,17,8,92.11,-1.2684007396480013,-1.0314816804555562,97.36491375,89.19108625,america,NASDAQ,Interval.INTERVAL_1_DAY
LUV,STRONG_SELL,1,17,8,31.29,-0.13936023019549282,-2.4473889321901936,32.88940483,30.97459517,america,NYSE,Interval.INTERVAL_1_DAY
CTSH,STRONG_SELL,0,17,9,58.46,-1.9363352159120808,-2.642929705064361,61.88706306,58.67193694,america,NASDAQ,Interval.INTERVAL_1_DAY
PAYX,STRONG_SELL,1,17,8,107.95,-1.4716128079744948,-1.11299409151286,114.3675861,105.8894139,america,NASDAQ,Interval.INTERVAL_1_DAY
AVY,STRONG_SELL,0,17,9,170.83,-2.347330169687396,-3.968204891814551,181.95874326,172.08425674,america,NYSE,Interval.INTERVAL_1_DAY
DISH,STRONG_SELL,0,17,9,6.98,-19.09122522313666,-10.063136193789461,9.61200651,7.03899349,america,NASDAQ,Interval.INTERVAL_1_DAY
ESS,STRONG_SELL,1,17,8,207.87,-0.25623308573730696,-1.66656417194514,216.27183456,202.70816544,america,NYSE,Interval.INTERVAL_1_DAY
DIS,STRONG_SELL,1,17,8,98.01,0.36900620584576416,-1.3973983641686516,102.20222696,96.23277304,america,NYSE,Interval.INTERVAL_1_DAY
PLD,STRONG_SELL,1,17,8,120.64,-0.16110167335639858,-1.6917109423384034,126.35380405,118.61219595,america,NYSE,Interval.INTERVAL_1_DAY
APTV,STRONG_SELL,1,16,9,102.32,-4.817128944784173,-3.3914948258932043,111.63119095,101.69780905,america,NYSE,Interval.INTERVAL_1_DAY
TROW,STRONG_SELL,0,16,10,109.35,-0.9552736327282219,-2.548792442741288,114.65390158,108.28109842,america,NASDAQ,Interval.INTERVAL_1_DAY
TER,STRONG_SELL,1,16,9,94.35,-8.352679482073654,-4.681564697324831,108.81275771,94.49424229,america,NASDAQ,Interval.INTERVAL_1_DAY
NTAP,STRONG_SELL,0,16,10,61.44,-3.2608524507565733,-5.86216406704871,68.48559294,60.18940706,america,NASDAQ,Interval.INTERVAL_1_DAY
RF,STRONG_SELL,1,16,9,17.81,-3.10471148977102,-3.963332434618522,19.06877879,17.90722121,america,NYSE,Interval.INTERVAL_1_DAY
BEN,STRONG_SELL,1,16,9,26.24,-1.6602331072218277,-2.0383782572986036,27.25860512,26.19539488,america,NYSE,Interval.INTERVAL_1_DAY
MHK,STRONG_SELL,1,16,9,95.47,-1.2566582199927723,-2.4133454630945295,101.20591505,93.16308495,america,NYSE,Interval.INTERVAL_1_DAY
APA,STRONG_SELL,0,16,10,36.28,-1.1327404778826917,-6.410421772217205,41.33349227,34.99350773,america,NASDAQ,Interval.INTERVAL_1_DAY
CCL,STRONG_SELL,0,16,10,8.96,-5.124947056332061,-6.010699674813793,10.30664792,9.09135208,america,NYSE,Interval.INTERVAL_1_DAY
CDAY,STRONG_SELL,0,16,10,62.38,-9.35906191424128,-6.931638468653944,73.65586595,63.72513405,america,NYSE,Interval.INTERVAL_1_DAY
KEYS,STRONG_SELL,0,16,10,141.97,-8.354814972987896,-6.22295909268054,164.93171235,143.97628765,america,NYSE,Interval.INTERVAL_1_DAY
AMCR,STRONG_SELL,0,16,10,10.82,-1.9394598513684969,-2.1876694991863985,11.37272694,10.87127306,america,NYSE,Interval.INTERVAL_1_DAY
NXPI,STRONG_SELL,0,16,10,164.5,-6.140074766398328,-3.879864438471415,183.86397762,163.85752238,america,NASDAQ,Interval.INTERVAL_1_DAY
PFE,STRONG_SELL,0,16,10,39.33,-3.1646504524698997,-2.960769800148043,42.19011146,39.36388854,america,NYSE,Interval.INTERVAL_1_DAY
ETSY,STRONG_SELL,1,16,9,98.37,-6.447041816850373,-3.2343740777902354,110.76166039,97.57033961,america,NASDAQ,Interval.INTERVAL_1_DAY
FOX,STRONG_SELL,0,16,10,29.72,-3.3454025211558758,-3.428107229894394,31.80888338,29.94611662,america,NASDAQ,Interval.INTERVAL_1_DAY
QCOM,STRONG_SELL,0,16,10,114.05,-6.038112029263715,-3.807226476839503,128.23718228,114.56181772,america,NASDAQ,Interval.INTERVAL_1_DAY
MOS,STRONG_SELL,0,16,10,42.67,-5.2248143443790696,-6.345339215557161,48.07775562,42.93324438,america,NYSE,Interval.INTERVAL_1_DAY
NDSN,STRONG_SELL,2,16,8,214.15,0.06588507959945389,-1.6704317960585513,222.67903468,211.03096532,america,NASDAQ,Interval.INTERVAL_1_DAY
ZION,STRONG_SELL,1,16,9,26.73,-10.772106686250297,-11.18716151111407,32.46932695,27.23267305,america,NASDAQ,Interval.INTERVAL_1_DAY
A,STRONG_SELL,0,16,10,130.37,-4.41498136727769,-5.518031076066805,142.595559,132.192441,america,NYSE,Interval.INTERVAL_1_DAY
RJF,STRONG_SELL,1,16,9,91.37,-1.0979495044649639,-3.511273034479103,97.69534411,88.58465589,america,NYSE,Interval.INTERVAL_1_DAY
SBAC,STRONG_SELL,0,16,10,251.62,-2.1282940598083826,-3.2174933169221447,267.23477387,250.60722613,america,NASDAQ,Interval.INTERVAL_1_DAY
OXY,STRONG_SELL,0,16,10,61.33,-0.778713714894721,-2.72645085568368,65.66220894,60.89979106,america,NYSE,Interval.INTERVAL_1_DAY
CHTR,STRONG_SELL,1,16,9,323.94,-6.222136446069882,-4.416255786985801,363.3719884,327.7390116,america,NASDAQ,Interval.INTERVAL_1_DAY
UNP,STRONG_SELL,1,16,9,194.75,-0.5870342011230321,-2.2913248744462322,202.88412237,194.51587763,america,NYSE,Interval.INTERVAL_1_DAY
DHR,STRONG_SELL,0,16,10,231.99,-6.723064118595474,-7.580701062469373,260.03393422,239.91706578,america,NYSE,Interval.INTERVAL_1_DAY
AXP,STRONG_SELL,1,16,9,156.12,-3.5045429260151906,-3.727091092967612,166.56663905,157.53536095,america,NYSE,Interval.INTERVAL_1_DAY
TXN,STRONG_SELL,0,16,10,169.39,-5.07988927023905,-4.408528120450114,185.87986404,172.11713596,america,NASDAQ,Interval.INTERVAL_1_DAY
IT,STRONG_SELL,0,16,10,294.89,-5.756936907037883,-5.026151705658037,329.56812892,298.44287108,america,NYSE,Interval.INTERVAL_1_DAY
J,STRONG_SELL,1,16,9,113.73,-0.8837063375862755,-1.105207780801905,117.54597262,112.24102738,america,NYSE,Interval.INTERVAL_1_DAY
PKG,STRONG_SELL,1,16,9,134.38,-2.2055541563438794,-5.350200033808534,146.38417614,134.84782386,america,NYSE,Interval.INTERVAL_1_DAY
AMT,STRONG_SELL,0,16,10,201.74,-0.5592944100042132,-2.5175163082870142,213.87348423,196.23051577,america,NYSE,Interval.INTERVAL_1_DAY
DE,STRONG_SELL,1,16,9,379.47,-3.0505922591300276,-2.257653225494863,413.70483365,367.23016635,america,NYSE,Interval.INTERVAL_1_DAY
SYY,STRONG_SELL,1,16,9,74.97,-0.7948410361694584,0.1991419521257427,79.0002997,73.2777003,america,NYSE,Interval.INTERVAL_1_DAY
NWSA,STRONG_SELL,1,16,9,16.9,0.17980989543760018,-2.3177850991272066,17.72468973,16.78631027,america,NASDAQ,Interval.INTERVAL_1_DAY
GD,STRONG_SELL,0,16,10,222.74,-1.1701857019216675,-2.03632845142279,232.06691557,223.57208443,america,NYSE,Interval.INTERVAL_1_DAY
ADM,STRONG_SELL,0,16,10,75.9,-4.031357339010427,-6.182789053422653,83.30127682,77.20672318,america,NYSE,Interval.INTERVAL_1_DAY
TRMB,STRONG_SELL,0,16,10,45.82,-6.8623465322383765,-4.621149042464609,52.53415304,45.96884696,america,NASDAQ,Interval.INTERVAL_1_DAY
GNRC,STRONG_SELL,1,16,9,102.1,-4.446676687997879,-0.8477950530721614,111.81077921,96.73222079,america,NYSE,Interval.INTERVAL_1_DAY
TGT,STRONG_SELL,0,16,10,157.61,-2.7046714413261697,-2.673829813511162,169.56349826,156.90550174,america,NYSE,Interval.INTERVAL_1_DAY
CE,STRONG_SELL,0,16,10,100.51,-5.127632325294186,-6.776359723974181,112.57112186,102.14087814,america,NYSE,Interval.INTERVAL_1_DAY
DXC,STRONG_SELL,0,16,10,23.29,-4.78461725852533,-6.145476526294587,26.03608098,23.76391902,america,NYSE,Interval.INTERVAL_1_DAY
CCI,STRONG_SELL,0,16,10,122.23,-6.366103960368989,-5.59129984784002,138.34449031,123.86550969,america,NYSE,Interval.INTERVAL_1_DAY
INTC,STRONG_SELL,1,16,9,28.88,-6.097587400136305,-7.0964421282892545,34.07434905,29.21865095,america,NASDAQ,Interval.INTERVAL_1_DAY
SWKS,STRONG_SELL,0,16,10,101.69,-9.431105506084364,-5.880937395875748,119.28258017,103.01941983,america,NASDAQ,Interval.INTERVAL_1_DAY
NCLH,STRONG_SELL,1,16,9,12.73,-1.4985427506387339,-1.2719094152318888,13.61289117,12.46210883,america,NYSE,Interval.INTERVAL_1_DAY
ACN,STRONG_SELL,0,16,10,270.7,-0.9236632758640582,-2.9035671371437957,288.96830009,272.43969991,america,NYSE,Interval.INTERVAL_1_DAY
WDC,STRONG_SELL,0,16,10,32.09,-9.654835855557991,-7.906442818194847,39.28630198,32.15069802,america,NASDAQ,Interval.INTERVAL_1_DAY
RHI,STRONG_SELL,1,16,9,71.7,-5.096381657486461,-3.7222043184015376,79.86203417,71.46896583,america,NYSE,Interval.INTERVAL_1_DAY
TXT,STRONG_SELL,0,16,10,67.2,-1.773054828760607,-1.7515132021404156,70.93533234,66.78266766,america,NYSE,Interval.INTERVAL_1_DAY
FOXA,STRONG_SELL,0,16,10,32.44,-3.0918595967139737,-3.253705526229467,34.59753757,32.63446243,america,NASDAQ,Interval.INTERVAL_1_DAY
LYV,STRONG_SELL,0,16,10,66.4,-2.5197089245613995,-2.460521483657729,70.99566418,66.29933582,america,NYSE,Interval.INTERVAL_1_DAY
WBD,STRONG_SELL,0,16,10,12.81,-10.764872500525911,-7.542403464453258,15.71174657,13.07125343,america,NASDAQ,Interval.INTERVAL_1_DAY
ADSK,STRONG_SELL,0,16,10,190.21,-4.235662536564234,-2.4569104773821664,206.51311878,189.27888122,america,NASDAQ,Interval.INTERVAL_1_DAY
