Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
SDA,STRONG_BUY,16,1,9,39.71,142.8717459085849,69.64372681336371,33.95627666,4.21258334,america,NASDAQ,1h,  26199.61 45938.57 -14453.4 -5190.33 1879.27 8993.67 29028.83 56475.37
NEPH,STRONG_BUY,16,0,10,1.65,29.177388292033243,17.61267650811527,1.55681642,1.05930358,america,NASDAQ,1h,  -371.9 -8.57 -53526.96 -67806.14 -65994.34 -59529.95 -48259.4 -34350.36
REKR,STRONG_BUY,16,0,10,1.69,19.978417799452842,13.938217170287075,1.60738135,1.29087865,america,NASDAQ,1h,  2453.91 1147.91 -2420.85 -3285.27 -1191.92 15386.3 29430.45 39843.29
BCAN,STRONG_BUY,17,0,9,3.3,17.70986553456315,13.67550809507405,3.12985242,2.51815758,america,NASDAQ,1h,  398.34 453.1 354.77 1065.34 2605.08 2335.38 2357.24 3328.5
SFWL,STRONG_BUY,18,0,8,10.0,24.13919816180436,13.492949817957296,9.8038438,6.8915762,america,NASDAQ,1h,  -375.06 484.1 2113.81 2721.2 -990.89 271.47 1159.52 3110.31
ELTK,STRONG_BUY,17,0,9,9.92,24.676682695328907,13.291412465253089,9.57878828,6.88849172,america,NASDAQ,1h,  -1167.03 -383.23 735.89 1212.4 1473.71 1742.14 2232.92 2400.3
SOND,STRONG_BUY,17,1,8,0.69,24.64923659658953,12.40164855751216,0.66372991,0.50434509,america,NASDAQ,1h,  66038.84 58508.73 47143.12 40733.04 35418.05 33189.79 43547.11 45189.58
IMCC,STRONG_BUY,16,0,10,1.21,15.659610630678173,12.176218641647978,1.1688244,0.9584156,america,NASDAQ,1h,  -1742.87 -1537.7 -1638.52 -1501.85 -1309.41 -313.01 1779.2 -354.48
IPW,STRONG_BUY,16,0,10,0.65,16.334948002752654,11.649260546947417,0.63928526,0.48584914,america,NASDAQ,1h,  1131.11 1124.5 914.25 629.62 455.95 323.09 1034.82 1231.9
DLHC,STRONG_BUY,16,1,9,10.8,14.886446762582779,11.480878964796815,10.33756193,8.69819807,america,NASDAQ,1h,  -293.33 -115.59 -26.95 57.83 79.3 1860.33 2730.69 2768.89
SQL,STRONG_BUY,16,0,10,0.5081,4.965459112844584,11.134952303398208,0.56410133,0.35202057,america,NASDAQ,1h,  14215.46 -13963.57 -21988.42 -23104.63 -22146.54 -18581.5 -10890.61 -5863.8
FRSX,STRONG_BUY,16,0,10,2.34,16.260582694065732,11.032028469750884,2.24896647,1.82739353,america,NASDAQ,1h,  -628.43 -624.44 -183.58 417.87 625.92 694.55 907.02 1278.67
ARQQ,STRONG_BUY,17,0,9,1.405,14.805402799454171,10.384814820634489,1.36060594,1.18058406,america,NASDAQ,1h,  -12046.05 -16502.64 -19198.34 -17295.19 -15871.01 -12799.39 -497.15 23362.08
PCSA,STRONG_BUY,16,1,9,0.6362,3.6893711565603837,9.748294821664189,0.6889066,0.5072835,america,NASDAQ,1h,  -2390.79 -2135.7 -1953.64 -1509.06 -1190.0 -951.29 -581.34 -188.78
UTME,STRONG_BUY,16,0,10,1.73,37.29432268849712,9.556076245962885,1.86413246,0.91431754,america,NASDAQ,1h,  -10033.52 -11485.04 -8449.85 -6440.01 -8266.33 -18094.4 -23512.57 -21928.56
GLUE,STRONG_BUY,16,0,10,7.38,15.150569511624283,8.809436048654632,7.15594312,5.89355688,america,NASDAQ,1h,  488.2 707.24 621.25 548.65 46.53 234.54 34.99 5483.56
HYPR,STRONG_BUY,16,1,9,1.65,11.996777859488645,8.583349236955186,1.59782627,1.37781373,america,NASDAQ,1h,  -545.54 -1108.83 -426.14 -108.12 2626.74 4001.75 4577.82 5441.41
LIQT,STRONG_BUY,18,0,8,3.52,7.090928473482094,8.382726502963592,3.55463374,2.94831626,america,NASDAQ,1h,  3029.57 3191.7 3125.69 3001.94 2389.18 2102.1 1640.51 1680.86
MVLA,STRONG_BUY,17,1,8,2.3816,7.399741151110945,7.9415150608689515,2.37031739,2.05280261,america,NASDAQ,1h,  6705.49 5130.03 4573.0 3722.27 3035.85 3293.6 6219.17 11534.25
ZENV,STRONG_BUY,16,1,9,0.7999,10.462823487492386,7.932680987615754,0.77496442,0.68312068,america,NASDAQ,1h,  -2400.94 -1857.43 -1346.28 -1110.55 -563.48 1350.19 1474.95 1186.99
ENVB,STRONG_BUY,15,1,10,4.1959,4.16435662343568,7.873459051585613,4.55558024,3.40755976,america,NASDAQ,1h,  -7647.85 -6487.75 -4648.46 -1723.4 -638.66 4555.39 7280.52 6414.62
AOTG,STRONG_BUY,17,0,9,28.85,11.61847038568942,7.78797041416361,28.24828616,24.33424384,america,NASDAQ,1h,  nan 104.71 129.91 128.41 116.13 100.54 85.03 70.95
IVVD,STRONG_BUY,16,0,10,1.81,16.97796161054741,7.674003569303991,1.86669661,1.23420339,america,NASDAQ,1h,  2538.01 6868.76 7714.08 7437.91 6182.61 6283.35 4485.21 3711.91
