Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
FGMCU,SELL,4,15,7,10.42,-1.1557129219002604,-1.241588475026063,10.6163325,10.4836675,america,NASDAQ,1h, 
PSNY,SELL,4,14,8,3.26,-1.7981579641876237,-1.0922330097087496,3.46556034,3.21984966,america,NASDAQ,1h, 
PEP,BUY,10,6,10,191.86,-0.1945822415541869,0.16555038061969185,192.46444996,190.47071004,america,NASDAQ,1h, 
JAGX,SELL,4,12,10,0.6633,-2.799610090593319,0.08146235719381423,0.71223416,0.63707584,america,NASDAQ,1h, 
CCTS,BUY,15,1,10,10.49,0.2388915432393759,0.009533797311462422,10.52102834,10.42397166,america,NASDAQ,1h, 
SOTK,BUY,11,5,10,5.484,5.381758998231618,-1.3120601197428101,5.88516214,4.91374786,america,NASDAQ,1h, 
CHCO,SELL,8,12,6,88.36,-0.31044864057680854,-0.8594573973924611,91.74232051,87.57617949,america,NASDAQ,1h, 
LVOX,SELL,5,11,10,2.43,-2.6508611192346763,0.06176652254478654,2.56148411,2.35301589,america,NASDAQ,1h, 
CFIV,BUY,12,4,10,10.44,0.03184279924614941,0.01887329314055819,10.45697232,10.42455768,america,NASDAQ,1h, 
SARK,SELL,3,14,9,41.36,-0.7711270289700565,0.03238475899235027,41.84614223,40.92659777,america,NASDAQ,1h, 
QTEK,SELL,2,15,9,0.1795,-2.573577302845834,-0.9709262776819401,0.19790312,0.17025678,america,NASDAQ,1h, 
OPK,STRONG_SELL,1,16,9,1.55,-3.6435183170563477,-0.28948214860082544,1.65753471,1.51346529,america,NASDAQ,1h,  -39173.64 -47171.7 -54599.21 -58530.3 -53277.12 -46284.71 -48998.35 -86707.8
STGW,BUY,12,4,10,5.82,1.6356588059290686,0.37061245043985025,5.86081885,5.68469115,america,NASDAQ,1h, 
TMDX,SELL,2,14,10,72.43,-2.429596889851709,-0.3576833126977448,76.30784717,71.20915283,america,NASDAQ,1h, 
