Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
STZ,STRONG_BUY,15,1,10,244.41,4.9411340392096434,1.5172975240595292,248.67353544,223.23046456,america,NYSE,1d,  -3000.67 -3911.64 -6052.08 -3993.08 -2080.93 2040.16 6670.9 2598.41
GE,BUY,15,3,8,106.07,3.8785097034927105,1.9541124792141034,107.20718378,98.87081622,america,NYSE,1d, 
CHRW,SELL,3,14,9,91.22,-8.027202653720707,-3.7255936675461783,104.41615188,90.43784812,america,NASDAQ,1d, 
WHR,BUY,14,4,8,143.92,6.711747783017458,6.1153466149558255,142.14987572,125.05212428,america,NYSE,1d, 
PYPL,NEUTRAL,7,11,8,64.24,-2.0992875376233684,2.219746996578877,65.42543175,59.35956825,america,NASDAQ,1d, 
IQV,BUY,14,5,7,206.19,5.943829577334526,2.2225307004714665,209.29613522,187.43586478,america,NYSE,1d, 
DAL,STRONG_BUY,16,1,9,39.11,10.933570345000618,5.782754516931732,38.9245219,32.8174781,america,NYSE,1d,  328149.7 515302.54 569174.13 577039.0 508596.93 487003.09 372781.49 357146.59
JNPR,NEUTRAL,8,8,10,30.06,1.7006495964566852,-0.6182431315502441,31.00075687,28.46324313,america,NYSE,1d, 
FTNT,STRONG_BUY,16,2,8,69.0,3.28825907406258,0.6637975052884855,70.45889287,66.34010713,america,NASDAQ,1d,  -54234.55 -14622.1 513.33 21548.01 20680.14 13155.01 13299.92 28691.8
ETR,NEUTRAL,8,9,9,101.5,-1.1883360082947263,2.8045902502760214,106.541581,94.763419,america,NYSE,1d, 
NEE,BUY,9,7,10,74.9,-0.21360593923171223,1.7234588692262918,77.33058934,71.83441066,america,NYSE,1d, 
HES,BUY,13,4,9,137.02,2.2672143367724544,4.226252053794212,137.31837865,126.85262135,america,NYSE,1d, 
LUV,NEUTRAL,10,9,7,30.59,3.0336372325676706,2.1334846916630568,30.80439796,28.37160204,america,NYSE,1d, 
MCD,NEUTRAL,6,10,10,285.78,-2.003950292157043,-0.07762183481236207,298.2022249,280.3677751,america,NYSE,1d, 
ACGL,SELL,6,10,10,70.99,-3.6517946859125487,0.04368719965049195,77.35504621,68.26695379,america,NASDAQ,1d, 
MMC,BUY,13,4,9,176.31,-0.8257489678137944,0.7721809109562798,182.75270594,171.05029406,america,NYSE,1d, 
TMO,SELL,2,14,10,515.25,-2.5037134690733183,-0.4488255762955049,531.49600597,509.60699403,america,NYSE,1d, 
ROST,NEUTRAL,5,12,9,103.24,-0.4102946629670612,0.35089765647020954,105.52644587,100.97755413,america,NASDAQ,1d, 
TDY,SELL,5,11,10,396.81,-2.31190962109892,0.6013619377443433,423.44997896,382.58202104,america,NYSE,1d, 
OMC,BUY,15,3,8,94.46,3.481140932837718,3.6461590791884646,95.29419389,88.21780611,america,NYSE,1d, 
ALLE,BUY,15,2,9,113.1,4.102107817755396,4.430204428357726,113.04279796,103.88020204,america,NYSE,1d, 
SBUX,SELL,4,12,10,99.15,-4.7309437896640105,0.700792199878137,108.53312126,94.40787874,america,NASDAQ,1d, 
NVR,STRONG_BUY,15,1,10,5806.16,0.5885695541720821,2.323342014540586,5962.09231378,5503.40368622,america,NYSE,1d,  -85.93 -69.8 -66.87 -57.8 -32.04 -21.29 -10.14 196.44
FDS,BUY,12,4,10,403.45,1.6430337978866447,2.551002252080508,404.67373835,382.64726165,america,NYSE,1d, 
WRB,SELL,3,14,9,57.3,-0.9872475664973592,0.651688945879954,59.29324456,55.69975544,america,NYSE,1d, 
NTAP,BUY,14,2,10,70.33,6.384909770227964,0.6727741196679062,72.96890007,62.15109993,america,NASDAQ,1d, 
MOH,BUY,11,5,10,287.34,-0.6173800259403492,2.1882234953962865,301.31210231,269.61389769,america,NYSE,1d, 
GL,BUY,10,7,9,107.6,0.5162825198982404,1.6705722276816175,109.7274554,103.6735446,america,NYSE,1d, 
AVB,STRONG_BUY,16,2,8,186.4,4.617030947247798,4.490747747899263,186.46015514,168.70184486,america,NYSE,1d,  93.96 -602.17 19.7 1241.81 2075.96 2827.93 2523.6 2910.84
WRK,BUY,10,8,8,29.8,4.884029248434857,3.731551099972137,29.86668343,26.55331657,america,NYSE,1d, 
WMB,STRONG_BUY,17,2,7,31.7,7.405441436071229,6.38297872340425,31.15832968,27.77067032,america,NYSE,1d,  313513.76 357897.23 352802.54 347667.76 340188.94 329947.78 344132.33 387517.0
NOW,BUY,13,3,10,535.34,8.943055238792908,-1.4188511081033681,581.16502427,448.54197573,america,NYSE,1d, 
