Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
APLM,STRONG_SELL,1,17,8,7.0,-43.684452725511576,-55.0157444894287,24.87177785,1.91259215,america,NASDAQ,Interval.INTERVAL_1_DAY
YNDX,STRONG_SELL,2,17,7,18.94,-57.78728715342783,-52.883228021294585,62.26215543,25.64784457,america,NASDAQ,Interval.INTERVAL_1_DAY
VBIV,STRONG_SELL,1,16,9,3.27,-64.35384531531041,-46.539800873019765,12.57460132,2.79019868,america,NASDAQ,Interval.INTERVAL_1_DAY
EJH,STRONG_SELL,1,16,9,0.608,-50.65335605876146,-34.61662544359608,1.39418051,0.63641949,america,NASDAQ,Interval.INTERVAL_1_DAY
WISH,STRONG_SELL,0,16,10,7.95,-35.61762538366227,-31.503308519437553,13.89371658,9.51738342,america,NASDAQ,Interval.INTERVAL_1_DAY
AGLE,STRONG_SELL,2,18,6,0.19,-41.634839479066976,-28.908179301055142,0.36004713,0.22403287,america,NASDAQ,Interval.INTERVAL_1_DAY
ADTN,STRONG_SELL,1,16,9,10.6,-31.321944567592155,-27.0022725707596,17.74008088,12.29991912,america,NASDAQ,Interval.INTERVAL_1_DAY
GSMG,STRONG_SELL,1,17,8,0.4828,-32.93388805212909,-26.154787396757413,0.83153441,0.54322559,america,NASDAQ,Interval.INTERVAL_1_DAY
OPI,STRONG_SELL,1,17,8,8.3,-35.259093610477905,-26.0447295731979,13.85610061,9.29389939,america,NASDAQ,Interval.INTERVAL_1_DAY
MTC,STRONG_SELL,1,16,9,0.8275,-53.06961576634056,-25.028312570781424,3.0498406,0.3519094,america,NASDAQ,Interval.INTERVAL_1_DAY
BSGAU,STRONG_SELL,0,15,9,8.0,-22.964950632719322,-24.71282648753339,12.08849511,8.81415489,america,NASDAQ,Interval.INTERVAL_1_DAY
CYCN,STRONG_SELL,1,16,9,0.275,-44.4148742804935,-22.804850662474735,0.61061262,0.25016738,america,NASDAQ,Interval.INTERVAL_1_DAY
BLBX,STRONG_SELL,0,16,10,2.42,-29.38045178534972,-22.133405682768398,3.75244055,2.50859905,america,NASDAQ,Interval.INTERVAL_1_DAY
