Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
EDTXU,STRONG_BUY,16,2,8,34.5,152.65778912293763,68.81972988843216,33.90349999,-3.16149999,america,NASDAQ,1h,  -978.21 -822.98 -670.97 -468.88 -516.04 -492.55 -438.17 -376.09
AVTX,STRONG_BUY,16,1,9,3.73,1.2082583768148822,15.30139103554869,4.0986244,2.8148756,america,NASDAQ,1h,  -1363.82 -1854.7 -1886.91 -1728.55 -1506.62 -1112.46 -536.35 -251.91
GGAAU,STRONG_BUY,17,0,9,14.54,23.513421678559283,14.632608010091445,14.32704754,9.85195246,america,NASDAQ,1h,  110.29 51.35 22.57 8.74 65.93 3.47 -22.4 -30.95
LXEH,STRONG_BUY,16,1,9,1.0206,22.14397941183401,14.581462187892939,0.9744319,0.7637181,america,NASDAQ,1h,  674.39 2663.86 2955.88 2296.9 740.19 2796.75 5028.97 4745.52
ADAG,STRONG_BUY,16,0,10,1.37,10.466053862280276,12.2775961120809,1.30920736,1.12940264,america,NASDAQ,1h,  -1695.43 -1667.76 -1625.42 -1460.33 -1260.04 -1063.55 -672.35 461.16
KPLT,STRONG_BUY,17,0,9,0.76,20.036648452316157,11.78196633303672,0.73843266,0.55419224,america,NASDAQ,1h,  2221.31 2471.3 3008.5 3406.26 6093.2 10624.98 13940.71 17023.89
LRND,STRONG_BUY,12,1,9,25.79,19.289590920224356,10.407927109362916,24.99842354,19.40940646,america,NASDAQ,1h,  nan nan 0.0 0.0 0.0 0.0 0.0 0.0
NXL,STRONG_BUY,17,0,9,0.9195,6.813037351909301,9.972252786681352,0.94307378,0.75047612,america,NASDAQ,1h,  -1835.38 -2060.43 -1965.18 -4331.83 -4906.21 -2422.07 -4673.87 -5156.16
IMMX,STRONG_BUY,17,1,8,2.37,15.606560281087269,9.929357632205125,2.31644354,1.85041646,america,NASDAQ,1h,  58.29 827.46 1475.76 2177.06 6934.73 10293.73 10381.75 11842.83
RNXT,STRONG_BUY,17,2,7,2.27,14.47763903737922,9.915118412961263,2.21725953,1.74700047,america,NASDAQ,1h,  -341.32 -14.14 120.99 282.37 322.71 1140.34 2055.24 2491.57
TOI,STRONG_BUY,15,1,10,0.597,10.2113837725977,9.652949333725175,0.60063726,0.45633774,america,NASDAQ,1h,  -17195.91 -13561.04 -6689.58 3669.15 22270.08 19007.58 15879.58 12154.33
ARVR,STRONG_BUY,17,0,9,31.7699,11.603223822252076,9.440165459445168,30.93028524,26.85942476,america,NASDAQ,1h,  1182.18 1043.09 891.36 830.34 921.13 1097.25 1111.24 1015.93
AAOI,STRONG_BUY,16,0,10,4.35,18.791116063016617,9.307193418450538,4.29184118,3.40868882,america,NASDAQ,1h,  -392.84 21013.43 26673.71 22551.24 15632.92 12628.66 11778.3 21005.59
IOBT,STRONG_BUY,15,2,9,2.03,2.9857407820393007,9.236688460193164,2.31771343,1.49963657,america,NASDAQ,1h,  -40926.6 -24678.22 -7534.27 4936.63 5878.45 6148.46 6057.93 8371.76
