Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
BLBX,STRONG_BUY,17,0,9,5.47,65.69900216454695,69.30898040832,4.41848311,1.91757649,america,NASDAQ,Interval.INTERVAL_1_DAY
RXDX,STRONG_BUY,18,0,8,193.51,66.44541991009962,61.304036143573995,151.25599306,78.18900694,america,NASDAQ,Interval.INTERVAL_1_DAY
SANA,STRONG_BUY,17,1,8,5.64,58.516020236087684,43.21990858303707,5.03821436,2.18878564,america,NASDAQ,Interval.INTERVAL_1_DAY
TIO,STRONG_BUY,17,0,9,1.88,79.990426041168,41.61958568738231,1.68149149,0.55554851,america,NASDAQ,Interval.INTERVAL_1_DAY
CLSK,STRONG_BUY,17,1,8,4.39,60.53144787843556,38.00691606413076,4.04015015,1.84434985,america,NASDAQ,Interval.INTERVAL_1_DAY
TORO,STRONG_BUY,9,0,6,3.27,10.807391552424676,32.57652544090817,3.10540331,1.15859669,america,NASDAQ,Interval.INTERVAL_1_DAY
CRBP,STRONG_BUY,17,0,9,10.46,69.15530150980794,28.960670694119102,9.74567804,5.53432196,america,NASDAQ,Interval.INTERVAL_1_DAY
TPST,STRONG_BUY,16,0,10,3.7,85.87236125862779,27.69056090667202,3.9274291,0.6999009,america,NASDAQ,Interval.INTERVAL_1_DAY
LBPH,STRONG_BUY,16,0,10,6.68,41.13669976758928,26.87559354226022,6.23954373,3.22645627,america,NASDAQ,Interval.INTERVAL_1_DAY
AMAM,STRONG_BUY,16,0,10,11.03,17.57808335998294,25.698005698005687,10.73057773,7.33742227,america,NASDAQ,Interval.INTERVAL_1_DAY
BWEN,STRONG_BUY,17,0,9,4.58,24.411445241227312,23.85073012439156,4.16656685,3.00343315,america,NASDAQ,Interval.INTERVAL_1_DAY
NYXH,STRONG_BUY,16,0,10,9.89,43.48583028170722,22.902945196967806,9.12590986,5.91709014,america,NASDAQ,Interval.INTERVAL_1_DAY
OCS,STRONG_BUY,17,0,9,10.506,25.818048900426604,22.622768664782072,9.71182392,6.30891608,america,NASDAQ,Interval.INTERVAL_1_DAY
