Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
CNTG,STRONG_BUY,17,0,9,1.63,111.50244498772744,102.9786810121538,1.1547679,0.3268421,america,NASDAQ,Interval.INTERVAL_1_DAY
ANPC,STRONG_BUY,15,1,10,7.35,35.74769266737894,50.34979339688252,6.71864081,2.81526919,america,NASDAQ,Interval.INTERVAL_1_DAY
VIRI,STRONG_BUY,15,2,9,0.97,106.43422272503261,43.43171467439521,0.86418056,0.21963944,america,NASDAQ,Interval.INTERVAL_1_DAY
ONTX,STRONG_BUY,16,1,9,1.18,55.90592108227247,43.41622304868861,1.07997132,0.45654878,america,NASDAQ,Interval.INTERVAL_1_DAY
CXAI,STRONG_BUY,17,0,9,12.5,163.73162651119515,32.795070646977564,14.75018184,-3.72118184,america,NASDAQ,Interval.INTERVAL_1_DAY
BCAN,STRONG_BUY,16,3,7,3.2,37.1877371311472,30.293159609120522,2.88405428,1.80615572,america,NASDAQ,Interval.INTERVAL_1_DAY
SPPI,STRONG_BUY,16,0,10,0.916,25.797680551704687,28.336252189141874,0.81618474,0.60216526,america,NASDAQ,Interval.INTERVAL_1_DAY
IPDN,STRONG_BUY,16,1,9,4.03,18.296530084203397,24.30598396051819,5.91785371,1.80322629,america,NASDAQ,Interval.INTERVAL_1_DAY
PMN,STRONG_BUY,16,1,9,6.65,35.76064742125499,23.34252683395499,6.22181656,3.91867344,america,NASDAQ,Interval.INTERVAL_1_DAY
VINC,STRONG_BUY,17,1,8,1.23,25.017787083528148,20.08200722444596,1.13634173,0.86176827,america,NASDAQ,Interval.INTERVAL_1_DAY
NRSN,STRONG_BUY,17,0,9,2.12,20.245709401955864,15.531335149863779,2.04407209,1.50409791,america,NASDAQ,Interval.INTERVAL_1_DAY
URGN,STRONG_BUY,16,1,9,11.61,25.260735048097274,15.132883776279257,11.25370866,7.76929134,america,NASDAQ,Interval.INTERVAL_1_DAY
PBAXU,STRONG_BUY,15,0,9,11.73,14.130667488986077,12.669075652529727,11.08290576,9.58467424,america,NASDAQ,Interval.INTERVAL_1_DAY
MORF,STRONG_BUY,16,0,10,46.7,18.193935927092156,12.2407287235321,47.0204487,30.9985513,america,NASDAQ,Interval.INTERVAL_1_DAY
NYMX,STRONG_BUY,17,1,8,0.4599,20.71605329533695,10.467909300538025,0.46338024,0.30519486,america,NASDAQ,Interval.INTERVAL_1_DAY
ARWR,STRONG_BUY,15,2,9,33.58,25.105558606763893,9.69912776452908,33.61525868,22.26874132,america,NASDAQ,Interval.INTERVAL_1_DAY
TROO,STRONG_BUY,18,0,8,4.76,27.29553155244389,9.103994902367972,4.87288698,3.06466302,america,NASDAQ,Interval.INTERVAL_1_DAY
CRECU,STRONG_BUY,14,0,10,11.55,10.233239572057485,8.712737650280062,11.03614185,10.03818815,america,NASDAQ,Interval.INTERVAL_1_DAY
FATPU,STRONG_BUY,12,0,10,11.48,10.661801917302455,8.036788973471687,11.1056861,9.8761439,america,NASDAQ,Interval.INTERVAL_1_DAY
MEDP,STRONG_BUY,17,0,9,208.27,11.235733017149755,7.918627064895233,201.30330549,179.78769451,america,NASDAQ,Interval.INTERVAL_1_DAY
SWEB,STRONG_BUY,15,2,9,21.76,10.086062091049342,7.208120226812184,21.31151418,17.98949582,america,NASDAQ,Interval.INTERVAL_1_DAY
MREO,STRONG_BUY,17,0,9,1.12,25.79252096074039,6.969236793597162,1.19913103,0.65372397,america,NASDAQ,Interval.INTERVAL_1_DAY
PFES,STRONG_BUY,15,1,8,57.4015,6.718067646163476,6.515221072687865,57.26296248,49.64775752,america,NASDAQ,Interval.INTERVAL_1_DAY
TZOO,STRONG_BUY,16,0,10,6.35,13.836684625273122,6.418635830400547,6.6330996,5.2399004,america,NASDAQ,Interval.INTERVAL_1_DAY
GSRMU,STRONG_BUY,14,1,9,11.09,8.301380609300708,6.406149104854663,10.80579364,9.75453636,america,NASDAQ,Interval.INTERVAL_1_DAY
FMIVU,STRONG_BUY,17,0,9,10.89,7.237637848210454,6.181540207604911,10.52417468,9.87187532,america,NASDAQ,Interval.INTERVAL_1_DAY
PYPS,STRONG_BUY,16,0,8,37.0979,5.052985392093817,6.170060294270854,36.93786139,33.23659861,america,NASDAQ,Interval.INTERVAL_1_DAY
CLIR,STRONG_BUY,16,0,10,0.9917,14.725213043343956,6.147056648191281,1.04457282,0.75168708,america,NASDAQ,Interval.INTERVAL_1_DAY
KACLU,STRONG_BUY,12,1,9,11.0,7.707060260563935,5.901607778954457,10.766016,9.765984,america,NASDAQ,Interval.INTERVAL_1_DAY
IMNM,STRONG_BUY,16,0,10,5.55,7.3293366853606585,5.493252233415703,5.69599276,4.61750724,america,NASDAQ,Interval.INTERVAL_1_DAY
TOACU,STRONG_BUY,16,0,8,11.14,7.053588651888319,4.985392517199145,10.91098737,10.02001263,america,NASDAQ,Interval.INTERVAL_1_DAY
GTACU,STRONG_BUY,15,0,9,11.1,6.074602652207361,4.974465670512586,10.89331639,10.16368361,america,NASDAQ,Interval.INTERVAL_1_DAY
FSRXU,STRONG_BUY,16,0,10,10.74,5.852750348160924,4.632369202231786,10.60205737,9.76445263,america,NASDAQ,Interval.INTERVAL_1_DAY
CLMT,STRONG_BUY,17,1,8,17.48,2.6182928261124943,4.479842204357311,17.51836068,16.13813932,america,NASDAQ,Interval.INTERVAL_1_DAY
GRCYU,STRONG_BUY,14,1,9,11.5,7.755894481680102,4.341419642136145,11.48510585,10.05770415,america,NASDAQ,Interval.INTERVAL_1_DAY
BRKHU,STRONG_BUY,14,0,10,10.695,4.2259843795099385,4.173667585187175,10.5071478,9.9729222,america,NASDAQ,Interval.INTERVAL_1_DAY
GPACU,STRONG_BUY,16,0,10,10.83,5.5169894044574335,4.061872133614287,10.59401707,10.05926293,america,NASDAQ,Interval.INTERVAL_1_DAY
ALKS,STRONG_BUY,18,0,8,30.51,8.450437201302123,3.6838170325562487,30.40604348,27.55395652,america,NASDAQ,Interval.INTERVAL_1_DAY
CCEP,STRONG_BUY,16,1,9,63.28,7.82381507442274,3.671423188453275,62.90590807,56.76009193,america,NASDAQ,Interval.INTERVAL_1_DAY
MAYS,STRONG_BUY,16,0,10,46.97,2.5497338115336703,3.6121987536535443,49.02673281,40.34276719,america,NASDAQ,Interval.INTERVAL_1_DAY
APWC,STRONG_BUY,15,1,10,1.53,4.268891069676158,3.6108026112630967,1.54525667,1.39867333,america,NASDAQ,Interval.INTERVAL_1_DAY
GAMB,STRONG_BUY,19,0,7,10.19,3.602534956585714,3.441274997462159,10.10910084,9.58589916,america,NASDAQ,Interval.INTERVAL_1_DAY
FEXDU,STRONG_BUY,14,0,8,10.61,4.057830426620043,3.4113060428849735,10.46734053,9.92665947,america,NASDAQ,Interval.INTERVAL_1_DAY
MCACU,STRONG_BUY,10,1,6,10.52,4.482207236286712,3.3693291802183296,10.41885374,9.78924626,america,NASDAQ,Interval.INTERVAL_1_DAY
BYTSU,STRONG_BUY,16,0,10,10.87,5.468992534868818,3.3564704763715696,11.0958398,9.6171702,america,NASDAQ,Interval.INTERVAL_1_DAY
SLVRU,STRONG_BUY,16,0,8,10.6548,4.989845699966793,3.3192727272727325,10.51593885,9.94831115,america,NASDAQ,Interval.INTERVAL_1_DAY
AQMS,STRONG_BUY,16,0,10,1.17,9.703612718117952,3.3112582781456865,1.22298011,0.93682989,america,NASDAQ,Interval.INTERVAL_1_DAY
MEOAU,STRONG_BUY,14,2,8,10.88,5.494505528601977,3.1866464339908873,10.86200426,9.92199574,america,NASDAQ,Interval.INTERVAL_1_DAY
FRLA,STRONG_BUY,14,1,9,11.07,3.645636195280005,3.149363446362784,10.88355215,10.50545785,america,NASDAQ,Interval.INTERVAL_1_DAY
TLGYU,STRONG_BUY,13,0,9,10.89,5.058365724970784,3.1465865488894877,10.76414316,10.21785684,america,NASDAQ,Interval.INTERVAL_1_DAY
TOMZ,STRONG_BUY,16,2,8,0.7445,10.338792260479934,3.0235937175672802,0.82129803,0.60550197,america,NASDAQ,Interval.INTERVAL_1_DAY
ENSG,STRONG_BUY,18,0,8,101.89,7.498936162769397,3.014922958709107,102.38227062,91.93572938,america,NASDAQ,Interval.INTERVAL_1_DAY
NUBIU,STRONG_BUY,13,1,8,10.75,5.385303408499027,2.9940119760479007,10.71931961,9.82067039,america,NASDAQ,Interval.INTERVAL_1_DAY
ENERU,STRONG_BUY,16,0,8,10.32,2.6600764720281234,2.8525640386773574,10.20345257,9.87432743,america,NASDAQ,Interval.INTERVAL_1_DAY
DWSH,STRONG_BUY,17,0,9,9.5,2.0675300632093467,2.8078445631965394,9.46832713,8.99214287,america,NASDAQ,Interval.INTERVAL_1_DAY
FISV,STRONG_BUY,16,0,10,120.09,5.8447129026181415,2.793898618458229,119.53,110.042,america,NASDAQ,Interval.INTERVAL_1_DAY
SAMAU,STRONG_BUY,16,0,10,10.7,3.7929030874993543,2.7759100950917315,10.57043404,10.13252596,america,NASDAQ,Interval.INTERVAL_1_DAY
SWSSU,STRONG_BUY,14,0,10,10.59,3.4805893616874926,2.7317527453339068,10.44461256,10.06379744,america,NASDAQ,Interval.INTERVAL_1_DAY
IMAQU,STRONG_BUY,15,0,9,10.58,3.330436965558661,2.6885373192274074,10.43602783,10.06796217,america,NASDAQ,Interval.INTERVAL_1_DAY
CEMI,STRONG_BUY,15,1,10,0.462,9.771745337249087,2.6256164200986234,0.47263621,0.41557379,america,NASDAQ,Interval.INTERVAL_1_DAY
FRLAU,STRONG_BUY,14,0,10,10.68,4.288388023203964,2.573953131002682,10.60502475,9.99897525,america,NASDAQ,Interval.INTERVAL_1_DAY
PEP,STRONG_BUY,17,0,9,189.71,4.614869934131875,2.523778642455696,187.92262203,179.28737797,america,NASDAQ,Interval.INTERVAL_1_DAY
NATR,STRONG_BUY,15,1,10,10.8,2.896341463414643,2.495966593907184,11.02778913,10.00721087,america,NASDAQ,Interval.INTERVAL_1_DAY
MTRY,STRONG_BUY,15,0,9,11.0,4.212720300705072,2.45901639344261,10.93704815,10.33995185,america,NASDAQ,Interval.INTERVAL_1_DAY
AOGOU,STRONG_BUY,14,0,10,10.55,3.818146034245217,2.4371298184289856,10.44527033,10.00572967,america,NASDAQ,Interval.INTERVAL_1_DAY
MDLZ,STRONG_BUY,16,1,9,72.5,4.2725372554639875,2.3664294589404733,72.04083978,69.11216022,america,NASDAQ,Interval.INTERVAL_1_DAY
ASPAU,STRONG_BUY,13,0,9,10.36,0.3963523950732082,2.341203200632222,10.48087153,9.88542847,america,NASDAQ,Interval.INTERVAL_1_DAY
AMAOU,STRONG_BUY,14,0,10,10.5,2.811318417362145,2.339081540856199,10.57231691,9.94018309,america,NASDAQ,Interval.INTERVAL_1_DAY
MNST,STRONG_BUY,16,0,10,54.21,3.3940168413423493,2.315837155313986,54.09171501,51.58928499,america,NASDAQ,Interval.INTERVAL_1_DAY
SCAQU,STRONG_BUY,17,0,9,10.53,3.4436349734960743,2.2953800958253936,10.50232541,9.92404459,america,NASDAQ,Interval.INTERVAL_1_DAY
INFR,STRONG_BUY,13,2,7,26.285,6.555670205294746,2.293379826196613,26.56828928,23.43142072,america,NASDAQ,Interval.INTERVAL_1_DAY
VIIAU,STRONG_BUY,16,2,8,10.45,3.580686911293512,2.2604951560818023,10.39913043,9.86562957,america,NASDAQ,Interval.INTERVAL_1_DAY
MDCP,STRONG_BUY,14,1,9,23.3886,2.423152477246717,2.228308402673406,23.40134298,22.01649702,america,NASDAQ,Interval.INTERVAL_1_DAY
FRBNU,STRONG_BUY,16,0,8,10.7746,2.8750384233437103,2.2213451784836735,10.64445259,10.35299741,america,NASDAQ,Interval.INTERVAL_1_DAY
NRACU,STRONG_BUY,16,0,10,10.32,2.2406081789710726,2.1377672209026173,10.30164126,9.86435874,america,NASDAQ,Interval.INTERVAL_1_DAY
IQMDU,STRONG_BUY,16,0,10,10.487,2.3995094353624467,2.1204080142172046,10.42704265,10.02471735,america,NASDAQ,Interval.INTERVAL_1_DAY
BHACU,STRONG_BUY,14,1,9,10.25,1.9494390798058276,2.088277974927095,10.37433105,9.80679895,america,NASDAQ,Interval.INTERVAL_1_DAY
SEPAU,STRONG_BUY,15,0,9,10.1,1.036912118214886,2.041228697630615,10.4683884,9.4745616,america,NASDAQ,Interval.INTERVAL_1_DAY
LAUR,STRONG_BUY,16,0,10,12.18,4.516461169727279,2.0356873586328277,12.24312702,11.19787298,america,NASDAQ,Interval.INTERVAL_1_DAY
PWUPU,STRONG_BUY,15,0,9,10.77,2.721336470168879,2.0191648258380326,10.65954614,10.37105386,america,NASDAQ,Interval.INTERVAL_1_DAY
AIRT,STRONG_BUY,17,0,9,24.59,7.226720470357591,2.0141890577232857,25.76224572,21.54624428,america,NASDAQ,Interval.INTERVAL_1_DAY
EVRG,STRONG_BUY,16,0,10,63.68,4.3404171650472705,1.9973411497124829,64.30402276,59.52497724,america,NASDAQ,Interval.INTERVAL_1_DAY
ACABU,STRONG_BUY,15,0,9,10.5,2.1267986548678834,1.84277221845565,11.14051762,9.45849238,america,NASDAQ,Interval.INTERVAL_1_DAY
MTRYU,STRONG_BUY,14,0,10,10.69,4.443625159598568,1.7900382879086862,10.75088423,9.86917577,america,NASDAQ,Interval.INTERVAL_1_DAY
WINVU,STRONG_BUY,14,0,10,10.33,2.1018685722271613,1.7834269386146389,10.28937379,9.97066621,america,NASDAQ,Interval.INTERVAL_1_DAY
CITEU,STRONG_BUY,13,0,9,10.55,3.0572678971051204,1.7455878098177209,10.50881499,10.07118501,america,NASDAQ,Interval.INTERVAL_1_DAY
