Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
INCY,SELL,2,15,9,56.57,-6.246374649894761,-1.812059568854778,61.41215436,55.77084564,america,NASDAQ,1d, 
POOL,SELL,5,12,9,346.13,-0.5392617009201075,0.5610126699961313,356.83706579,333.74693421,america,NASDAQ,1d, 
INVH,SELL,5,13,8,32.66,-1.2945146729758221,2.388864505611622,34.78657886,30.27542114,america,NYSE,1d, 
WELL,BUY,14,3,9,85.0,2.6863556049710837,2.9442042413012217,86.28537743,79.25062257,america,NYSE,1d, 
JKHY,STRONG_SELL,1,16,9,144.46,-4.199161759244518,-2.455164217804665,154.79242796,144.01757204,america,NASDAQ,1d,  -1077.26 -1494.32 -1089.77 -919.51 -1387.52 -1875.27 -777.65 3693.88
NSC,NEUTRAL,8,9,9,200.98,0.92701397049224,2.7741556083965975,207.742285,189.201715,america,NYSE,1d, 
ISRG,STRONG_SELL,0,17,9,266.12,-9.946736872026378,-7.967588766042212,305.49998819,276.60301181,america,NASDAQ,1d,  -138.79 -4146.82 -12552.15 -9917.23 -15948.75 -24593.93 -54406.93 -107856.3
ILMN,STRONG_SELL,1,16,9,130.4,-9.155086569934667,-4.839051017652935,144.99392363,127.95507637,america,NASDAQ,1d,  -278.62 -1780.28 -767.18 521.47 -3544.41 -9060.51 -12031.11 -16978.33
BSX,STRONG_SELL,0,17,9,48.64,-8.083626771898253,-6.145682585624698,55.047387,50.047613,america,NYSE,1d,  16653.8 -70583.42 -72128.35 -96511.42 -159162.48 -162523.49 -225124.92 -274414.31
PWR,SELL,4,12,10,177.91,-6.970461250450484,1.4009529671933194,202.40658303,164.51641697,america,NYSE,1d, 
HUM,STRONG_BUY,16,1,9,499.81,3.5039750273975443,1.2827267569101082,508.16306858,472.74993142,america,NYSE,1d,  5856.13 6245.82 7585.81 11423.06 7739.13 6768.51 4787.54 2328.42
FLT,SELL,2,15,9,248.9,-6.2001841564888025,-2.20577257046763,279.2856782,243.9873218,america,NYSE,1d, 
SCHW,STRONG_SELL,0,16,10,51.51,-7.70967337358681,-1.073575447963293,58.76813567,49.31286433,america,NYSE,1d,  7083.16 4734.55 56978.7 86281.6 70671.89 60254.97 62036.93 78689.13
CDW,BUY,14,4,8,211.58,1.9279499754309342,2.5956833974212827,213.46864999,197.85535001,america,NASDAQ,1d, 
KO,STRONG_SELL,0,16,10,52.81,-6.866145429831633,-2.26343160661078,59.59869779,51.76330221,america,NYSE,1d,  14664.64 -77097.81 6702.43 87855.95 55231.66 99978.85 1099.13 59053.37
DPZ,SELL,2,14,10,350.17,-7.424314259891318,-2.980112266780438,399.65208387,343.74491613,america,NYSE,1d, 
IBM,SELL,4,13,9,141.24,-2.499413231507532,-0.17598541229352804,148.94428534,138.16371466,america,NYSE,1d, 
GD,BUY,14,4,8,237.4,6.383614352580807,4.535907247499992,238.265819,210.623181,america,NYSE,1d, 
FOXA,SELL,2,15,9,30.75,-1.6765611738781132,0.055315133569777686,32.21897893,29.97602107,america,NASDAQ,1d, 
WHR,STRONG_SELL,0,17,9,123.53,-7.149621923903723,-3.344939556355385,139.22704122,122.36495878,america,NYSE,1d,  2739.31 -1875.65 1950.43 3815.38 -220.12 -5030.34 -11365.02 -11881.19
GM,STRONG_SELL,0,16,10,30.32,-6.754554111959592,-3.081447385244857,34.42816672,29.91283328,america,NYSE,1d,  -123443.61 -145182.35 -110190.47 -64156.32 -75292.01 -58284.04 -29655.0 -55403.57
L,BUY,11,5,10,63.6,0.28487633110223953,0.7668420051967928,65.46863242,62.03236758,america,NYSE,1d, 
TER,SELL,5,11,10,99.39,-0.060331825037707176,-0.38686658114176,101.96390595,94.35909405,america,NASDAQ,1d, 
EQIX,NEUTRAL,9,8,9,743.33,-0.4795745683561137,2.264926045617699,773.91354058,692.70445942,america,NASDAQ,1d, 
CVX,SELL,4,14,8,161.23,-2.8814896785027457,-2.097944560828253,171.56247108,160.84452892,america,NYSE,1d, 
SYK,STRONG_SELL,0,17,9,253.85,-9.47959234614919,-4.746001846167701,298.48349213,251.94250787,america,NYSE,1d,  2553.38 1852.97 2146.37 5278.71 -943.05 -381.98 -7274.88 -1142.17
DE,SELL,2,15,9,382.28,-2.9149062079391115,0.5827950482154307,408.66729968,363.95670032,america,NYSE,1d, 
WMB,BUY,15,3,8,34.8,2.288760003751449,3.0103898410442866,35.05588562,32.77411438,america,NYSE,1d, 
ZBH,STRONG_SELL,0,16,10,102.72,-11.297379452652294,-6.1755007718234225,123.84735062,102.92764938,america,NYSE,1d,  -18264.84 -15394.22 -6685.37 5686.34 2028.25 2476.88 10242.42 627.32
AJG,BUY,14,2,10,233.44,1.1502752933628244,1.3269208231509992,237.34530189,225.58969811,america,NYSE,1d, 
AVGO,STRONG_BUY,17,2,7,905.6,6.674289250769689,6.947072064092666,884.24881686,794.30318314,america,NASDAQ,1d,  21187.36 60646.96 80156.74 92601.72 72361.55 54356.13 55546.59 36104.93
XEL,BUY,11,8,7,58.15,1.0279426727104521,1.7996568747592931,60.33056879,55.27543121,america,NASDAQ,1d, 
HIG,STRONG_SELL,0,16,10,70.17,-2.330954749490516,-0.6583138670630717,74.27982333,69.23517667,america,NYSE,1d,  -4656.23 -5452.07 -3885.61 -845.98 -4492.72 -5000.64 -3723.25 -8775.09
WMT,SELL,7,10,9,158.95,-1.6299089656002934,0.20614917130555455,165.78035227,155.78764773,america,NYSE,1d, 
