Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
APD,SELL,2,14,10,285.92,-2.8486449947633474,-0.00629507095942472,311.81841473,276.96158527,america,NYSE,1d, 
ATO,SELL,7,12,7,115.66,-3.242268000813084,-1.081890100491762,125.73196036,113.74303964,america,NYSE,1d, 
LKQ,SELL,1,15,10,52.58,-5.951795376291187,-1.9551171485311016,57.88346792,51.79503208,america,NASDAQ,1d, 
WBA,STRONG_SELL,1,17,8,28.19,-5.324317657269347,-3.880250954719031,31.28582157,28.39417843,america,NASDAQ,1d,  -48665.03 -40631.39 -37755.33 -102333.34 -141645.09 -135526.33 -143377.68 -168057.3
STLD,BUY,15,1,10,105.86,0.9392133492252697,1.3673969664470604,107.82843526,100.46056474,america,NASDAQ,1d, 
LEN,SELL,4,13,9,122.67,-2.8392349879386813,-1.6539328004617886,129.05233016,122.42866984,america,NYSE,1d, 
DHR,SELL,8,8,10,252.79,1.0817669735705238,-1.290922154192188,263.46690971,248.83709029,america,NYSE,1d, 
DRI,SELL,7,10,9,160.32,-3.54873901239435,-1.4179774451809806,172.78801421,158.50598579,america,NYSE,1d, 
LLY,BUY,14,5,7,546.24,15.913489288018212,7.505550044872706,557.26208751,408.03191249,america,NYSE,1d, 
FCX,SELL,2,15,9,39.01,-6.157534748401673,-6.414931388542371,45.01360902,39.62939098,america,NYSE,1d, 
ZTS,BUY,12,4,10,186.27,3.013857219284219,-0.06170024411834163,196.01227302,176.07672698,america,NYSE,1d, 
DOW,SELL,2,15,9,53.32,-1.5236863976359842,-2.90272061769312,56.8447252,52.3872748,america,NYSE,1d, 
FITB,SELL,3,15,8,25.74,-7.344524292646426,-6.38978797687021,29.94691267,26.19108733,america,NASDAQ,1d, 
WYNN,SELL,3,16,7,94.81,-10.015565288463478,-6.537725991206784,113.21304554,96.19495446,america,NASDAQ,1d, 
HUM,BUY,13,4,9,494.66,7.209657668592001,0.3607354295754419,514.04060295,435.16939705,america,NYSE,1d, 
TYL,SELL,3,13,10,377.09,-5.43047287768475,-1.4148945626428144,410.86834772,370.01065228,america,NYSE,1d, 
TXN,SELL,1,15,10,165.72,-5.881907504195496,-1.4345871101277652,187.00812565,160.83487435,america,NASDAQ,1d, 
EQIX,SELL,3,13,10,753.75,-4.555866632730982,-1.7650363029507616,831.11413601,744.21586399,america,NASDAQ,1d, 
ROK,SELL,3,13,10,295.15,-8.653117059568132,-1.881260201656218,350.34996399,280.93003601,america,NYSE,1d, 
EL,SELL,1,15,10,162.13,-9.534083513260782,-3.3427329688738894,184.31581923,161.10418077,america,NYSE,1d, 
CNP,STRONG_SELL,1,16,9,28.11,-5.298266114309342,-2.4364847980008335,31.4767243,27.7582757,america,NYSE,1d,  -22805.16 -20330.65 -10923.75 1750.27 2420.08 9594.72 -3936.73 -25313.96
MMM,SELL,2,15,9,100.79,-3.5991315409409452,-3.045519258147678,113.6512315,99.2447685,america,NYSE,1d, 
MU,SELL,3,14,9,64.22,-3.0568344780738244,-4.2150165557975185,72.37408632,62.81891368,america,NASDAQ,1d, 
ABC,SELL,4,12,10,183.99,-2.877754807497851,-1.3886730160091219,193.68609741,182.73190259,america,NYSE,1d, 
TRV,SELL,5,14,7,165.37,-2.7889086340517792,-1.1098752586320302,176.89802053,163.49997947,america,NYSE,1d, 
DHI,SELL,6,11,9,122.69,-2.115550830340652,-1.7859287069427978,130.91565814,121.79834186,america,NYSE,1d, 
CPRT,SELL,4,13,9,87.45,-2.408630146095362,-0.7794683277170691,91.04023743,86.53876257,america,NASDAQ,1d, 
MET,SELL,8,9,9,61.66,0.5654017669112505,-2.384194028433015,64.53408148,60.84291852,america,NYSE,1d, 
LOW,SELL,5,11,10,222.15,-2.623731202301798,-0.3865262855810414,239.11902001,217.18097999,america,NYSE,1d, 
PEAK,STRONG_SELL,1,16,9,20.24,-4.848465838977106,-3.398243604429183,22.49872773,20.29527227,america,NYSE,1d,  -24687.47 -31920.32 -25374.05 -11484.35 -6264.18 1978.65 571.29 3714.26
CPT,SELL,3,14,9,105.94,-3.250847037487148,-1.5235315442604929,113.20723561,104.62176439,america,NYSE,1d, 
XOM,SELL,4,13,9,106.34,0.5626743581256761,-2.2070995034026026,111.68053895,102.29146105,america,NYSE,1d, 
DFS,STRONG_SELL,0,16,10,90.26,-16.810548756576395,-10.626584283903668,111.62096385,94.69303615,america,NYSE,1d,  -28110.12 -40275.4 -58194.8 -55284.04 -73825.64 -85763.91 -97176.9 -62453.95
COO,SELL,2,14,10,372.78,-3.482630860806097,-2.3246308155073194,397.51909413,373.47690587,america,NYSE,1d, 
CSX,SELL,2,16,8,30.19,-7.450363260895585,-3.109855900381902,34.45148826,29.83051174,america,NASDAQ,1d, 
EQT,BUY,13,4,9,41.98,2.327017460945015,-1.3535106682958968,44.03586113,39.51913887,america,NYSE,1d, 
LMT,SELL,1,15,10,445.13,-1.9812358053907104,-0.8307731381124057,457.55489515,443.14210485,america,NYSE,1d, 
MCO,SELL,5,11,10,331.56,-4.474160349731989,-1.7652391872433384,365.3149253,327.0120747,america,NYSE,1d, 
GD,NEUTRAL,10,6,10,223.59,1.4105587808417965,-0.7669160919234201,230.21092554,215.86707446,america,NYSE,1d, 
AON,SELL,4,12,10,321.28,-2.342151016887712,1.0139755702629998,346.11043522,304.52456478,america,NYSE,1d, 
STE,NEUTRAL,9,7,10,227.27,-0.0004400033440106199,0.07265361837036721,233.51690809,223.23509191,america,NYSE,1d, 
GRMN,SELL,3,14,9,102.32,-3.262404198288678,-2.0476933533731057,107.94557415,102.55442585,america,NYSE,1d, 
ITW,SELL,5,12,9,237.02,-5.052870807956538,-2.6567935307139123,264.79595449,234.45404551,america,NYSE,1d, 
IRM,SELL,6,10,10,59.27,-2.2103184914281826,-1.9455381662971831,62.79962333,59.34537667,america,NYSE,1d, 
