Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
FLGC,STRONG_BUY,17,1,8,0.2299,22.12251804839609,20.17773131207528,0.21067072,0.16548438,america,NASDAQ,1h,  -23447.19 -21228.25 -18390.66 -12535.23 -4925.63 2081.39 11739.0 15092.44
SIEN,STRONG_BUY,16,0,10,2.15,25.86962224307547,15.966105534549797,2.08150795,1.55284205,america,NASDAQ,1h,  -7208.83 2016.82 3981.31 -5483.43 -4265.84 -5341.87 -1708.41 4714.46
CRVS,STRONG_BUY,16,0,10,3.2399,32.11068298996727,14.857080058564748,3.27268137,2.01870863,america,NASDAQ,1h,  1943.58 21961.54 38020.89 45543.55 39424.86 33337.68 29747.18 32978.27
JCSE,STRONG_BUY,16,1,9,0.68865,19.89770957332678,12.881173734723589,0.69212357,0.50491773,america,NASDAQ,1h,  -1354.17 1788.93 15455.58 34581.02 42415.47 24206.83 12334.87 9835.96
PBAXU,STRONG_BUY,18,0,8,11.73,14.028928194188438,12.528455885103938,11.07293014,9.56115986,america,NASDAQ,1h,  174.29 142.6 -201.51 -323.97 -344.61 -321.73 -569.48 -549.38
XBIT,STRONG_BUY,17,0,9,4.49,25.759857373421042,12.336218047351338,4.54557997,2.79250003,america,NASDAQ,1h,  262.16 -231.08 -11536.23 -10194.18 -8887.48 -7544.96 -3391.17 395.81
LSTA,STRONG_BUY,16,1,9,3.9522,17.476639241787552,12.111197787390964,3.79598116,3.03142884,america,NASDAQ,1h,  197.98 119.31 73.19 265.62 320.2 439.1 977.69 1109.14
MOTS,STRONG_BUY,15,1,10,0.9989,23.624390907922944,10.958917652354131,1.05465473,0.58591857,america,NASDAQ,1h,  142.02 -388038.56 -581618.08 -588527.84 -546996.57 -481918.15 -415238.77 -357583.92
ANTX,STRONG_BUY,17,1,8,8.21,36.30575441405725,10.253287119166217,8.55365002,4.44120998,america,NASDAQ,1h,  925.54 774.15 593.8 485.12 411.26 125.07 621.85 1192.06
XFOR,STRONG_BUY,16,2,8,2.2,29.181517647956895,10.05172431042591,2.2928198,1.3346002,america,NASDAQ,1h,  41546.59 162713.88 278878.88 334994.47 365602.89 366640.99 323065.66 261336.24
NCPL,STRONG_BUY,17,0,9,1.82,8.953546859097642,9.8052465188117,1.84889469,1.49164531,america,NASDAQ,1h,  -6270.85 -26930.68 -32934.18 -34719.19 -32014.09 -29912.99 -25944.5 -20759.39
ADSE,STRONG_BUY,16,1,9,4.6,25.99402886359408,8.153860622590045,4.71851923,3.07218077,america,NASDAQ,1h,  359.39 -505.14 -856.48 -861.58 -785.34 -542.12 -111.75 29.77
NEOV,STRONG_BUY,16,1,9,2.14,10.445342457976594,8.00117085381487,2.07798758,1.86025242,america,NASDAQ,1h,  341.02 280.39 -153.82 -317.47 -171.64 467.75 -2474.02 -3133.74
CMMB,STRONG_BUY,17,1,8,1.8,11.497912511304648,7.949911241184097,1.75750691,1.50062309,america,NASDAQ,1h,  1805.95 1514.19 1448.09 1289.41 1060.5 1435.22 2491.41 2885.67
SYM,STRONG_BUY,16,2,8,28.16,11.185852141398428,7.500036265992335,27.76284499,23.14544501,america,NASDAQ,1h,  -2763.19 -3647.81 -3741.86 -1746.61 3606.25 5468.22 6929.54 12442.51
HLVX,STRONG_BUY,17,0,9,14.89,7.436625164134085,7.443085471010576,14.68093338,12.98756662,america,NASDAQ,1h,  2007.51 1964.65 1344.06 999.49 1038.76 968.16 851.72 893.53
OKYO,STRONG_BUY,16,0,10,1.74,10.084313385821659,7.2505038924536365,1.764218,1.450532,america,NASDAQ,1h,  -819.59 -763.83 -671.58 -572.79 -152.26 -189.11 1507.96 2180.63
