Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
FRPT,BUY,12,4,10,65.24,4.554633161319259,-0.21565898349675194,68.37883846,60.59616154,america,NASDAQ,Interval.INTERVAL_1_DAY
MTRY,BUY,13,2,9,10.65,1.3449216198233387,0.2636038410845458,10.72141016,10.38758984,america,NASDAQ,Interval.INTERVAL_1_DAY
ARKO,BUY,13,3,10,8.85,3.5107897243652957,1.847056792680803,8.96454379,8.10395621,america,NASDAQ,Interval.INTERVAL_1_DAY
AMAL,SELL,1,15,10,17.2,-7.379153112918317,-0.9330722267019951,19.08974274,16.60225726,america,NASDAQ,Interval.INTERVAL_1_DAY
EGHT,SELL,2,14,10,3.63,-14.615022671016959,-5.023547880690742,4.19694786,3.63605214,america,NASDAQ,Interval.INTERVAL_1_DAY
JUGG,BUY,15,2,9,10.265,0.42884859835672273,0.21977077839470383,10.26034964,10.20865036,america,NASDAQ,Interval.INTERVAL_1_DAY
AZYO,NEUTRAL,7,9,10,1.7398,-24.230128699076488,18.717971463469567,1.78402904,1.18146096,america,NASDAQ,Interval.INTERVAL_1_DAY
BRAG,SELL,2,14,10,3.45,-4.560003260119629,-1.5812610721081342,3.83606127,3.29852873,america,NASDAQ,Interval.INTERVAL_1_DAY
CSPI,STRONG_BUY,16,1,9,14.615,12.756692143046664,2.3430716226436203,15.39599328,11.69860672,america,NASDAQ,Interval.INTERVAL_1_DAY
FBMS,SELL,1,15,10,23.82,-7.431635932410799,-2.397049784880153,26.61742834,23.47757166,america,NASDAQ,Interval.INTERVAL_1_DAY
MDVL,NEUTRAL,9,8,9,0.299,0.5639214386573741,6.682841545652394,0.31938818,0.24659182,america,NASDAQ,Interval.INTERVAL_1_DAY
AEPPZ,NEUTRAL,8,8,10,50.65,0.9864304078872408,-0.6258706272440122,51.94224161,48.71051839,america,NASDAQ,Interval.INTERVAL_1_DAY
PTCT,STRONG_BUY,16,0,10,52.96,11.024926102178156,7.5897935966195575,52.0128354,44.1561646,america,NASDAQ,Interval.INTERVAL_1_DAY
ACGLN,BUY,11,5,10,19.16,1.0077935035554475,-0.09646218421669062,19.3298968,18.9636032,america,NASDAQ,Interval.INTERVAL_1_DAY
GILD,BUY,14,2,10,83.78,3.440186677006025,0.9251674456705103,85.31824478,78.21475522,america,NASDAQ,Interval.INTERVAL_1_DAY
SLDP,STRONG_SELL,0,18,8,2.395,-15.035771199711192,-12.319238513637202,3.05225338,2.53424662,america,NASDAQ,Interval.INTERVAL_1_DAY
AMOT,SELL,6,10,10,36.85,-1.737263842779626,2.112919986144803,39.01326711,34.77623289,america,NASDAQ,Interval.INTERVAL_1_DAY
INDP,STRONG_BUY,16,0,10,2.4681,39.63895976652543,30.264053750217727,2.17137378,1.51082622,america,NASDAQ,Interval.INTERVAL_1_DAY
GROW,NEUTRAL,8,8,10,2.79,4.781648564604083,-0.7294075787226575,2.93057124,2.49645876,america,NASDAQ,Interval.INTERVAL_1_DAY
HTGM,BUY,12,4,10,3.68,20.748113178663345,37.31343283582089,3.97963533,1.94736467,america,NASDAQ,Interval.INTERVAL_1_DAY
OZON,SELL,2,16,8,11.6,-40.37522487792341,-35.64136706613404,25.37430272,13.34969728,america,NASDAQ,Interval.INTERVAL_1_DAY
ORTX,STRONG_SELL,1,17,8,4.99,-2.472710989916507,-2.2191740557487805,5.47651262,4.77923738,america,NASDAQ,Interval.INTERVAL_1_DAY
SDSI,SELL,6,10,8,51.05,0.04748580962127846,-0.1999714968772679,51.3239391,50.8998209,america,NASDAQ,Interval.INTERVAL_1_DAY
BCSA,BUY,12,6,8,10.3,-0.19070358770814266,0.1945525291829,10.3311619,10.1938081,america,NASDAQ,Interval.INTERVAL_1_DAY
EBON,SELL,4,12,10,6.22,-1.955014952672002,6.126321033827338,7.39641535,5.24866465,america,NASDAQ,Interval.INTERVAL_1_DAY
KMDA,BUY,15,1,10,4.69,4.570169702023222,0.6129020493711153,4.83135317,4.34136683,america,NASDAQ,Interval.INTERVAL_1_DAY
IRWD,NEUTRAL,10,9,7,10.95,2.576112412177963,1.005442302370625,11.14645276,10.27854724,america,NASDAQ,Interval.INTERVAL_1_DAY
