Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
MSI,BUY,15,2,9,283.62,4.6601736353765375,0.7094616187655731,291.55647643,256.67452357,america,NYSE,Interval.INTERVAL_1_DAY
PTC,BUY,14,2,10,126.34,2.8710081912485634,0.391745532273319,129.79153774,115.33046226,america,NASDAQ,Interval.INTERVAL_1_DAY
RTX,STRONG_BUY,16,0,10,99.62,1.8664957836192144,1.3026367972015294,100.19394774,95.15705226,america,NYSE,Interval.INTERVAL_1_DAY
XRAY,BUY,15,2,9,39.78,5.052816892160834,2.666012852607949,39.97733157,35.99966843,america,NASDAQ,Interval.INTERVAL_1_DAY
STX,STRONG_BUY,16,0,10,66.35,5.21391646316323,3.02315109544584,67.01562179,58.52537821,america,NASDAQ,Interval.INTERVAL_1_DAY
OXY,BUY,14,2,10,64.09,5.499100133087836,1.663996446756883,65.89169869,55.97130131,america,NYSE,Interval.INTERVAL_1_DAY
CPRT,BUY,15,1,10,74.97,4.775481111903062,0.7999999999999972,77.06878233,67.29621767,america,NASDAQ,Interval.INTERVAL_1_DAY
WY,BUY,10,6,10,30.43,1.6207671815102458,3.0198388516487142,30.7187644,28.2232356,america,NYSE,Interval.INTERVAL_1_DAY
TDY,BUY,15,2,9,436.16,2.1546888438672624,-0.04193948338806308,450.31480516,401.65219484,america,NYSE,Interval.INTERVAL_1_DAY
FDX,BUY,14,3,9,231.6,8.03952119272644,2.217357531247785,240.58708446,196.24791554,america,NYSE,Interval.INTERVAL_1_DAY
TSLA,SELL,3,14,9,184.51,-2.7495695579122668,-3.904044665270874,203.33617597,174.37582403,america,NASDAQ,Interval.INTERVAL_1_DAY
PG,BUY,14,5,7,150.96,5.24065363849806,1.3535288430551304,153.4388079,138.4401921,america,NYSE,Interval.INTERVAL_1_DAY
SRE,BUY,12,6,8,155.29,4.84727635855964,3.3509700176366835,155.7653884,139.3676116,america,NYSE,Interval.INTERVAL_1_DAY
ALB,SELL,4,14,8,199.82,-11.718836289734696,-5.931202011119538,232.18761421,197.38338579,america,NYSE,Interval.INTERVAL_1_DAY
MMC,BUY,14,3,9,168.13,3.865803711646535,1.1843863217823554,171.61358806,152.22941194,america,NYSE,Interval.INTERVAL_1_DAY
HCA,BUY,14,3,9,270.99,6.449116624436144,2.8952214607104167,272.82623813,243.21576187,america,NYSE,Interval.INTERVAL_1_DAY
ZTS,BUY,15,1,10,170.87,2.9149292017505815,2.5513296802885748,170.08682714,160.65017286,america,NYSE,Interval.INTERVAL_1_DAY
FFIV,BUY,12,7,7,146.6,2.7901519624834634,1.7123192628978927,148.40580636,136.25319364,america,NASDAQ,Interval.INTERVAL_1_DAY
HPQ,STRONG_BUY,16,0,10,29.74,4.407049394480424,2.565871154642025,30.03553173,26.91546827,america,NYSE,Interval.INTERVAL_1_DAY
OKE,BUY,14,3,9,66.07,3.486623645135012,3.627836943394442,67.00763178,57.78736822,america,NYSE,Interval.INTERVAL_1_DAY
CDAY,SELL,6,11,9,69.16,-2.0183798227179466,-1.786475048993168,72.84722088,66.57777912,america,NYSE,Interval.INTERVAL_1_DAY
GEHC,BUY,10,2,10,80.59,4.082001657600998,0.4912963240061998,83.19627914,73.12572086,america,NASDAQ,Interval.INTERVAL_1_DAY
WAB,NEUTRAL,9,7,10,98.59,-1.3919218556271318,0.0608951588348674,101.60563727,93.54136273,america,NYSE,Interval.INTERVAL_1_DAY
ALGN,STRONG_BUY,17,0,9,330.66,3.630591279773455,3.7052370109708335,335.47781693,300.97818307,america,NASDAQ,Interval.INTERVAL_1_DAY
TPR,SELL,6,10,10,40.86,-2.384251517033775,-1.807171008362971,42.88199604,39.59600396,america,NYSE,Interval.INTERVAL_1_DAY
AEP,BUY,14,4,8,94.44,5.052003192682548,3.2198832710341776,95.31826248,85.86973752,america,NASDAQ,Interval.INTERVAL_1_DAY
CAG,BUY,13,3,10,37.57,2.943728469777824,-0.13821700069108545,38.70059654,34.95340346,america,NYSE,Interval.INTERVAL_1_DAY
CTLT,BUY,14,3,9,67.26,0.0947472381972716,3.5215169611525,71.0522816,60.8647184,america,NYSE,Interval.INTERVAL_1_DAY
CDW,SELL,4,13,9,189.04,-2.2794904462266885,-0.30692641149234134,195.46615509,185.09784491,america,NASDAQ,Interval.INTERVAL_1_DAY
EW,BUY,12,6,8,82.75,3.1186913834361434,0.5712202236266393,84.65688809,77.57111191,america,NYSE,Interval.INTERVAL_1_DAY
GL,SELL,4,12,10,108.15,-3.4061645026688296,-0.5187924278381786,111.02725449,105.36574551,america,NYSE,Interval.INTERVAL_1_DAY
ACN,BUY,13,4,9,281.68,5.4482336086352205,0.10804048675083777,297.24923808,240.12476192,america,NYSE,Interval.INTERVAL_1_DAY
REG,NEUTRAL,8,9,9,60.43,0.6205181771096875,0.7300973463128457,61.97980952,56.10019048,america,NASDAQ,Interval.INTERVAL_1_DAY
JNJ,BUY,12,7,7,164.32,6.218029654984917,4.179346723473316,164.15869836,146.60430164,america,NYSE,Interval.INTERVAL_1_DAY
EPAM,NEUTRAL,9,8,9,290.93,0.01111501868342657,0.512356320846294,297.99965293,270.94134707,america,NYSE,Interval.INTERVAL_1_DAY
CNP,BUY,14,4,8,30.68,6.9275183971243735,3.683676917877648,30.80650199,27.29049801,america,NYSE,Interval.INTERVAL_1_DAY
PARA,STRONG_BUY,17,1,8,22.3,5.553802444690177,3.212070721095998,22.65805235,19.09094765,america,NASDAQ,Interval.INTERVAL_1_DAY
AVY,NEUTRAL,9,7,10,177.17,1.1494471596637368,0.9256885698823822,179.59532897,166.66067103,america,NYSE,Interval.INTERVAL_1_DAY
