Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
EDTXU,STRONG_BUY,16,0,10,23.0,8.813070167270439,44.024546792322866,22.77354929,11.45795071,america,NASDAQ,1h,  -44.39 -36.32 103.13 150.81 156.6 140.6 213.52 236.93
EDTX,STRONG_BUY,16,1,9,23.0,72.26094483074587,43.3363849441954,20.74822388,7.50389612,america,NASDAQ,1h,  -429.2 117.43 2840.79 -1213.86 -4318.14 -5611.2 3279.66 9462.46
HCTI,STRONG_BUY,17,0,9,2.86,16.86539231630475,18.408850026497078,2.64605258,2.09766742,america,NASDAQ,1h,  -908.51 -803.5 -687.49 -487.17 -360.94 -340.12 1595.36 2734.98
ADERU,STRONG_BUY,17,0,9,12.62,21.539058185151248,17.938634528544497,11.55183492,9.44164508,america,NASDAQ,1h,  725.39 649.4 654.73 597.39 519.63 440.57 368.18 -13.09
THRD,STRONG_BUY,17,0,9,5.62,15.363140802809184,13.20374660086614,5.26317539,4.52681461,america,NASDAQ,1h,  1.86 13.69 -176.81 -377.07 -477.03 -462.64 -465.93 1480.77
ADAG,STRONG_BUY,16,0,10,1.53,7.0751231295681976,11.498968816726318,1.53836692,1.24684308,america,NASDAQ,1h,  -2140.04 -1602.9 67.1 744.18 1526.24 1484.7 3717.19 2731.09
TETEU,STRONG_BUY,16,0,10,12.04,13.562871570653456,11.39875758927164,11.37372865,9.93379135,america,NASDAQ,1h,  -622.13 -516.45 -272.96 -371.26 -539.27 -639.66 -622.57 -558.99
LRND,STRONG_BUY,12,1,9,25.79,19.289590920224356,10.407927109362916,24.99842354,19.40940646,america,NASDAQ,1h,  nan nan 0.0 0.0 0.0 0.0 0.0 0.0
ACAXU,STRONG_BUY,16,0,8,11.7,13.768703401025832,10.279875242356525,11.10862738,9.70444262,america,NASDAQ,1h,  -249.91 -230.96 -202.21 114.61 233.8 261.31 248.81 221.07
KTTA,STRONG_BUY,17,0,9,0.51,8.580013996176717,8.831552443684473,0.49830963,0.44682447,america,NASDAQ,1h,  7578.19 6333.89 -1683.5 -4481.76 -4781.25 -5160.84 -4187.87 -2999.94
LTRPA,STRONG_BUY,17,1,8,0.7372,10.299569411248214,8.633825024682793,0.71166218,0.63198272,america,NASDAQ,1h,  -1694.53 -1455.46 -983.52 -64.69 1461.27 3235.9 8472.26 17113.39
ACACU,STRONG_BUY,17,0,9,11.9164,9.411128444374242,8.284740415222956,11.4380807,10.4176093,america,NASDAQ,1h,  -645.27 -814.61 -809.83 -926.99 -890.65 -794.82 -683.36 -575.64
OMEX,STRONG_BUY,16,0,10,3.9886,10.200585732441823,7.735940791961539,3.91722315,3.32147685,america,NASDAQ,1h,  287.34 -839.67 -713.06 -596.45 -170.23 107.24 -137.24 472.32
MGYR,STRONG_BUY,18,0,8,11.28,7.571932337899213,7.695245369486344,10.87346992,9.98054008,america,NASDAQ,1h,  -39.24 -20.94 -11.54 56.98 79.84 115.34 310.28 817.78
NERV,STRONG_BUY,16,1,9,10.2299,10.503199547180913,7.643159962666516,10.01728048,8.54587952,america,NASDAQ,1h,  5109.78 5202.9 5167.96 4633.44 4572.28 6992.8 7284.94 7575.5
CMRA,STRONG_BUY,15,1,10,0.5597,15.325440584083665,7.120314275729257,0.57442408,0.43399252,america,NASDAQ,1h,  -991.43 3920.72 6492.36 6993.32 7134.32 6543.43 5706.84 4845.8
FNGR,STRONG_BUY,16,0,10,4.38,25.283651984817567,6.95996815621038,4.583747,2.969743,america,NASDAQ,1h,  6699.03 -6994.38 -16487.78 -20399.73 -19885.75 -8943.25 -757.61 8287.42
INFI,STRONG_BUY,16,0,10,0.2079,5.233304361695218,6.83832057765666,0.20457226,0.18276094,america,NASDAQ,1h,  19903.92 24366.44 32017.66 33721.32 30906.93 28239.91 24324.18 21487.82
AMTI,STRONG_BUY,16,0,10,0.3,9.705928504719523,6.674252391281172,0.29543868,0.25205632,america,NASDAQ,1h,  41.38 -170.88 -242.18 -521.54 745.09 1376.25 1763.56 6327.44
CHNR,STRONG_BUY,16,1,9,2.2,6.992789507886329,6.352122208256802,2.20828074,1.90471926,america,NASDAQ,1h,  121.81 115.58 80.89 59.35 111.96 115.66 186.21 198.14
ROSEU,STRONG_BUY,16,0,10,11.41,8.350626772338131,6.050649641556234,11.2690997,9.7209103,america,NASDAQ,1h,  -322.41 -283.73 -242.11 -203.07 -168.64 -139.23 -3296.35 -4288.24
KACLU,STRONG_BUY,15,1,8,11.0,7.561929560768604,5.809926894959588,10.76714634,9.77785366,america,NASDAQ,1h,  95.8 78.87 64.78 53.12 43.52 35.64 29.18 23.88
BANL,STRONG_BUY,15,1,10,3.67,10.348283748783047,5.794481967373798,3.7228025,3.1281875,america,NASDAQ,1h,  -1339.4 -913.67 -735.61 -595.89 -231.93 -61.95 1600.63 1798.78
ACABU,STRONG_BUY,17,0,9,11.065,7.7706555091341585,5.728143465398759,10.84323499,9.90328501,america,NASDAQ,1h,  1248.24 1207.55 1081.13 931.13 784.48 653.17 540.08 444.71
GDNRU,STRONG_BUY,15,0,9,10.87,6.8164696212835025,5.71873176424819,10.53317727,9.90682273,america,NASDAQ,1h,  -182.28 -149.08 -121.94 600.24 841.12 1149.55 1171.23 1073.62
CLEU,STRONG_BUY,17,1,8,1.32,12.097785819906946,5.6727028195398645,1.32132258,1.09281742,america,NASDAQ,1h,  -46157.73 -41889.67 -65511.76 -73730.77 -50395.43 -36691.99 -25965.73 -13646.0
NZRO,STRONG_BUY,17,1,8,22.4,6.211726438422076,5.64811819005908,22.04562661,19.94703339,america,NASDAQ,1h,  42.48 34.94 -289.5 -395.91 13.08 -125.19 -170.37 -173.37
ELYM,STRONG_BUY,15,2,9,3.0,6.14772224679345,5.438889377031899,3.07979319,2.64745681,america,NASDAQ,1h,  -809.66 -688.42 -576.24 -477.97 -394.31 -188.38 -87.01 -37.63
SGBX,STRONG_BUY,16,1,9,1.03,8.137652302171873,5.304590973454054,1.03354107,0.88511393,america,NASDAQ,1h,  859.89 782.65 1110.63 1237.06 1255.55 1085.34 917.04 764.82
PYPD,STRONG_BUY,16,0,10,0.404,8.969394974407052,5.265900622736396,0.40109638,0.34933252,america,NASDAQ,1h,  1225.13 1239.96 1141.26 997.14 1967.38 1739.99 -1280.68 -1337.33
BIMI,STRONG_BUY,16,2,8,1.8297,18.902022965499768,5.216246211881611,1.91181432,1.34274568,america,NASDAQ,1h,  37.18 1337.46 1682.89 3283.45 4253.81 5313.43 4916.74 3976.89
MRIN,STRONG_BUY,15,1,10,0.68,8.791006029949514,5.1329622758194375,0.68633199,0.58756311,america,NASDAQ,1h,  -1082.96 -1046.54 -936.5 1140.29 1815.91 2000.39 1899.4 1651.68
FCAP,STRONG_BUY,17,0,9,33.4,8.659453561296289,5.105813862009285,33.08616175,29.00004825,america,NASDAQ,1h,  10.93 8.95 7.33 4.42 2.83 1.92 46.87 171.41
LEXX,STRONG_BUY,16,1,9,0.77,3.6119530516747886,5.028763559111084,0.76711184,0.70158066,america,NASDAQ,1h,  -2163.28 -2128.97 -1826.26 -1536.39 -1508.83 -1360.38 1242.2 2090.56
PPYAU,STRONG_BUY,16,1,9,10.955,5.732220965381998,5.026709668017787,10.8334248,9.8928452,america,NASDAQ,1h,  529.34 433.81 355.29 290.87 238.07 194.83 63.98 4.63
HOLO,STRONG_BUY,16,0,10,3.1522,3.1636594846111734,4.974657155607076,3.41746777,2.75541223,america,NASDAQ,1h,  -384.47 -8647.67 -11756.73 -12123.91 -10329.65 -5482.39 -2214.91 -88.98
BTDR,STRONG_BUY,16,1,9,12.49,8.59651395626058,4.834120358635104,12.36404465,10.93185535,america,NASDAQ,1h,  260.04 187.63 233.02 260.31 515.72 830.09 706.13 917.54
STIX,STRONG_BUY,17,1,8,2.51,2.7910569012099273,4.801232562703291,2.59750904,2.27760096,america,NASDAQ,1h,  -62.99 -270.34 -330.59 -263.14 -284.49 -267.36 -236.04 -114.91
AURCU,STRONG_BUY,17,0,9,10.825,5.66487367903936,4.778378001670646,10.57240161,10.00394839,america,NASDAQ,1h,  -74.68 -61.11 -50.0 -40.91 -192.56 -237.1 -233.76 -211.15
PUYI,STRONG_BUY,16,1,9,6.73,9.345018465172899,4.7505054639918285,7.16834533,5.80884467,america,NASDAQ,1h,  34.19 60.07 72.83 47.88 33.32 24.34 18.45 14.36
RIVN,STRONG_BUY,16,1,9,21.5998,16.46005598761198,4.747836646175969,22.34149255,17.22188745,america,NASDAQ,1h,  1193810.91 459769.93 341484.62 392272.04 470601.59 632045.53 1119836.83 1178472.46
RKDA,STRONG_BUY,16,1,9,4.2775,7.050438212313992,4.690322233263004,4.27679499,3.72627501,america,NASDAQ,1h,  -1469.83 -1353.94 -1183.45 -1038.25 -884.47 -853.15 -762.78 -503.74
ACAX,STRONG_BUY,17,0,9,10.9,5.398260346789854,4.676846249879958,10.61554774,10.10763226,america,NASDAQ,1h,  8307.02 6873.71 5662.48 4652.2 3696.98 2970.12 2402.76 1952.22
