Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval
ATAKU,BUY,13,2,7,10.53,1.033038059626108,0.7366306323543341,10.5118721,10.3771279,america,NASDAQ,Interval.INTERVAL_1_DAY
GBNY,SELL,4,15,7,9.5,-7.475012602073733,-1.918474636117537,10.86788483,9.17763517,america,NASDAQ,Interval.INTERVAL_1_DAY
FGBI,SELL,1,15,10,14.21,-7.223225730097113,-0.7820136852394768,16.68458416,12.85841584,america,NASDAQ,Interval.INTERVAL_1_DAY
LVACU,BUY,11,3,10,10.4,0.8807992795814954,0.037610293870102396,10.45862161,10.25346839,america,NASDAQ,Interval.INTERVAL_1_DAY
INDI,SELL,6,12,8,8.7,-11.112624762077246,-3.5048802129547596,10.79350752,8.16849248,america,NASDAQ,Interval.INTERVAL_1_DAY
NYMTN,NEUTRAL,8,8,10,19.58,2.233881690690424,-0.923416027028992,20.58118341,18.44030659,america,NASDAQ,Interval.INTERVAL_1_DAY
PRLHU,BUY,11,5,8,10.5101,0.4715073417201694,-0.22053804447406833,10.68462132,10.31770868,america,NASDAQ,Interval.INTERVAL_1_DAY
TUGN,NEUTRAL,7,9,10,20.3879,0.5756770730393583,-0.5108675867716101,20.85251137,20.05513863,america,NASDAQ,Interval.INTERVAL_1_DAY
GOVX,SELL,2,14,10,0.6362,-5.6001333527949555,-5.137500672849782,0.74202377,0.61002113,america,NASDAQ,Interval.INTERVAL_1_DAY
NRIM,SELL,1,15,10,43.78,-4.606266614372245,-3.0107002813531665,47.6895799,43.7594201,america,NASDAQ,Interval.INTERVAL_1_DAY
GBRG,STRONG_SELL,0,17,9,8.0,-20.18915171044624,-9.838836920996272,12.30788201,7.25271799,america,NASDAQ,Interval.INTERVAL_1_DAY
PTF,SELL,4,12,10,124.6363,-1.6067221403130958,-2.9834940165021493,132.22066381,123.42791619,america,NASDAQ,Interval.INTERVAL_1_DAY
CLEU,NEUTRAL,7,10,9,0.685,-2.478299748876637,5.898074417436931,0.7808091,0.5069493,america,NASDAQ,Interval.INTERVAL_1_DAY
OMGA,BUY,14,3,9,8.08,8.88509562982432,-1.2466389635785902,9.28352796,5.57247204,america,NASDAQ,Interval.INTERVAL_1_DAY
VGSH,BUY,13,4,9,58.415,-0.0932109903453977,0.043672235590292985,58.66245702,58.24804298,america,NASDAQ,Interval.INTERVAL_1_DAY
IPWR,BUY,10,6,10,10.625,1.320488035339153,2.409638554216869,11.11687062,9.56713938,america,NASDAQ,Interval.INTERVAL_1_DAY
HGBL,BUY,10,6,10,2.89,1.2377392559111087,-1.432469304229187,3.02190906,2.75809094,america,NASDAQ,Interval.INTERVAL_1_DAY
ADP,SELL,3,13,10,215.47,-0.11990370774212522,-0.364840307224199,220.87514092,211.87185908,america,NASDAQ,Interval.INTERVAL_1_DAY
APLD,BUY,10,6,10,2.99,17.801562653094024,-10.438819829264617,3.96464351,1.62185649,america,NASDAQ,Interval.INTERVAL_1_DAY
EYPT,BUY,14,4,8,7.76,115.6653849500529,47.668886774500464,7.46651174,0.91048826,america,NASDAQ,Interval.INTERVAL_1_DAY
DEMZ,BUY,12,4,10,25.35,1.4967602312208754,-0.1418104467028911,25.77365705,24.72484295,america,NASDAQ,Interval.INTERVAL_1_DAY
RXT,STRONG_SELL,1,16,9,1.52,-18.51322358562048,-20.209973753280835,2.1604372,1.5195628,america,NASDAQ,Interval.INTERVAL_1_DAY
OPRA,BUY,13,3,10,10.95,11.439039283533475,1.9932935916542363,11.2223315,9.5236685,america,NASDAQ,Interval.INTERVAL_1_DAY
CYAN,NEUTRAL,9,8,9,0.99,3.9539209859686935,1.143224936402376,1.04875343,0.83809167,america,NASDAQ,Interval.INTERVAL_1_DAY
CMBM,SELL,2,15,9,14.55,-14.471299372881887,-7.52804347135276,18.73882467,14.41967533,america,NASDAQ,Interval.INTERVAL_1_DAY
HOLX,STRONG_BUY,17,0,9,85.62,5.517636599885293,1.904308497976686,86.32702243,78.51647757,america,NASDAQ,Interval.INTERVAL_1_DAY
ONVO,STRONG_SELL,0,16,10,1.88,-9.961542227938509,-11.653720177256474,2.32812358,1.97886642,america,NASDAQ,Interval.INTERVAL_1_DAY
DMRC,STRONG_SELL,0,16,10,16.51,-10.331842770304647,-6.022313296903462,20.39861398,16.41738602,america,NASDAQ,Interval.INTERVAL_1_DAY
ICLR,SELL,2,15,9,206.47,-1.666280367202944,-1.5097669759343546,214.6806804,204.9523196,america,NASDAQ,Interval.INTERVAL_1_DAY
TW,SELL,5,12,9,71.33,-3.1561702402583194,-0.48272783079413273,80.14518486,67.81781514,america,NASDAQ,Interval.INTERVAL_1_DAY
FVC,SELL,4,12,10,32.6,0.39368079268651,-0.12254901960784537,33.03261028,32.10588972,america,NASDAQ,Interval.INTERVAL_1_DAY
ENTFU,BUY,14,2,10,10.48,0.522949542850796,0.28928866376965345,10.68938798,10.22998202,america,NASDAQ,Interval.INTERVAL_1_DAY
BRLT,SELL,6,10,10,3.8,-0.4366813096622906,0.026322716504338928,4.01004347,3.54995653,america,NASDAQ,Interval.INTERVAL_1_DAY
EDTX,BUY,12,4,10,10.7,1.8414908902124836,-0.6176566200715286,10.94574906,10.35476094,america,NASDAQ,Interval.INTERVAL_1_DAY
SMAP,BUY,14,2,10,10.46,-0.2699829809772467,0.4807900134006502,10.44427829,10.35067171,america,NASDAQ,Interval.INTERVAL_1_DAY
SWAG,SELL,6,12,8,1.61,-3.0558482613277107,-3.6505086774386513,1.82185651,1.56414349,america,NASDAQ,Interval.INTERVAL_1_DAY
ACACU,BUY,11,2,9,11.2,3.718781341361648,-0.8454694347306599,11.88810024,10.17017976,america,NASDAQ,Interval.INTERVAL_1_DAY
SIMO,SELL,1,15,10,63.43,-1.4977987250463798,-1.8271024059556993,66.42635658,63.13364342,america,NASDAQ,Interval.INTERVAL_1_DAY
YLDE,STRONG_BUY,16,0,10,40.5,2.917625748821024,0.39055644626353114,41.0816424,38.6747076,america,NASDAQ,Interval.INTERVAL_1_DAY
GOOG,BUY,15,1,10,106.78,2.774863566801727,0.34393970718139144,109.71745099,100.94354901,america,NASDAQ,Interval.INTERVAL_1_DAY
CZWI,SELL,2,15,9,10.47,-2.417049801919049,-1.3566986998304174,10.8699746,10.4270254,america,NASDAQ,Interval.INTERVAL_1_DAY
ROC,BUY,14,4,8,10.49,0.4699772912949385,0.14319809069212397,10.50623798,10.40226202,america,NASDAQ,Interval.INTERVAL_1_DAY
BOKF,SELL,2,14,10,82.02,-2.5848314812832314,0.16731189624219667,85.56152237,79.88547763,america,NASDAQ,Interval.INTERVAL_1_DAY
OESX,SELL,1,15,10,1.71,-8.392857306441343,-0.4076878276062956,2.13696687,1.55603313,america,NASDAQ,Interval.INTERVAL_1_DAY
VERI,SELL,3,13,10,5.15,-2.178042356478386,-2.894315074950498,5.89214971,4.76485029,america,NASDAQ,Interval.INTERVAL_1_DAY
SKYY,SELL,2,14,10,63.81,-0.685340148724805,-1.937883235235347,66.88118698,63.20681302,america,NASDAQ,Interval.INTERVAL_1_DAY
IOAC,BUY,15,3,8,10.66,0.7672554001755998,0.3105297826291604,10.68275365,10.54574635,america,NASDAQ,Interval.INTERVAL_1_DAY
HEPA,SELL,3,13,10,0.6962,-4.4420750629873,-7.437445156486817,0.80123396,0.66798604,america,NASDAQ,Interval.INTERVAL_1_DAY
CINF,SELL,2,15,9,105.56,-3.248276873441853,-2.3180493221672123,113.64912032,105.14687968,america,NASDAQ,Interval.INTERVAL_1_DAY
NRSN,BUY,15,3,8,2.02,15.402853078456815,12.723214285714278,1.97345557,1.52871443,america,NASDAQ,Interval.INTERVAL_1_DAY
CLOE,NEUTRAL,8,8,10,10.9,0.5070226133138362,-1.0799528087848245,11.1674301,10.6980699,america,NASDAQ,Interval.INTERVAL_1_DAY
ITRN,SELL,6,10,10,21.68,-0.4469478816578345,0.4029083499282251,22.15607625,21.09692375,america,NASDAQ,Interval.INTERVAL_1_DAY
PLMIU,NEUTRAL,9,8,9,10.19,0.012333905755568253,-0.5099475407211145,10.36565987,10.05457013,america,NASDAQ,Interval.INTERVAL_1_DAY
OMAB,NEUTRAL,9,11,6,81.51,-5.0943894147659705,-5.9329955799702105,93.66427758,81.22772242,america,NASDAQ,Interval.INTERVAL_1_DAY
LARK,SELL,1,15,10,20.575,-2.464561349282974,-1.6843865726914373,21.34583739,20.46996261,america,NASDAQ,Interval.INTERVAL_1_DAY
ROCL,BUY,13,1,10,10.34,0.43547939957730364,0.08227266127860844,10.3525655,10.2809345,america,NASDAQ,Interval.INTERVAL_1_DAY
FPAY,SELL,1,15,10,0.7509,-6.5759705010485305,-2.2512542404653004,0.82215151,0.72132249,america,NASDAQ,Interval.INTERVAL_1_DAY
BIAF,BUY,13,1,10,2.05,17.538907514155127,15.49295774647888,2.00353151,1.52746849,america,NASDAQ,Interval.INTERVAL_1_DAY
RYTM,NEUTRAL,8,9,9,20.29,9.596687092113214,1.796106762994171,21.47019391,16.20980609,america,NASDAQ,Interval.INTERVAL_1_DAY
STXV,BUY,10,4,10,24.977,2.302883201333998,-0.04738115094578177,25.40811198,24.04222802,america,NASDAQ,Interval.INTERVAL_1_DAY
LDEM,STRONG_SELL,1,16,9,44.718,-0.16525264991396682,-1.6884964460516727,46.23859673,44.55614327,america,NASDAQ,Interval.INTERVAL_1_DAY
SLAB,SELL,4,12,10,164.13,-3.4508587421189674,-2.2954293810198436,174.48057113,163.65942887,america,NASDAQ,Interval.INTERVAL_1_DAY
BZ,STRONG_SELL,0,16,10,16.65,-8.626934474810682,-4.633713271092276,20.04209855,16.43990145,america,NASDAQ,Interval.INTERVAL_1_DAY
UEIC,NEUTRAL,9,8,9,10.19,4.195780325097729,1.1715647339158153,10.46799509,9.45000491,america,NASDAQ,Interval.INTERVAL_1_DAY
