Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
ADSK,SELL,2,15,9,201.05,-1.8123568452976855,-1.543569602648347,217.6627714,195.7942286,america,NASDAQ,1d, 
DXC,SELL,6,9,11,26.25,0.6376915182377587,-0.4814800773401089,27.69101118,25.63298882,america,NYSE,1d, 
HIG,BUY,15,1,10,72.4,2.442199394402465,1.5940727436012594,72.6110434,69.8689566,america,NYSE,1d, 
CCL,BUY,15,6,5,18.86,29.68141190228775,9.422139707588755,19.78440009,12.27559991,america,NYSE,1d, 
OGN,SELL,1,15,10,19.92,-1.7896760834196073,-2.966535145404066,21.15392546,19.86607454,america,NYSE,1d, 
RE,SELL,4,12,10,341.28,-1.3566543127910933,-0.03895575153846664,354.82420818,332.84879182,america,NYSE,1d, 
PPG,BUY,14,2,10,145.23,3.4782505457487503,0.6710013725028006,148.27666797,137.32833203,america,NYSE,1d, 
JNPR,BUY,15,1,10,31.18,1.6927040866247012,1.3950765828753475,32.39308535,29.49891465,america,NYSE,1d, 
CTLT,BUY,11,6,9,44.42,8.296559962942183,2.3478721688440203,46.42851019,39.16648981,america,NYSE,1d, 
AIG,BUY,14,5,7,57.6,2.986488977049362,1.4513174580808652,58.07263074,55.24236926,america,NYSE,1d, 
AVB,STRONG_BUY,17,0,9,192.41,4.454465502060117,2.4863908981474623,193.5317874,183.2252126,america,NYSE,1d,  -3669.7 -4664.85 -3350.97 -839.6 1395.57 3527.65 5016.17 5522.54
GD,NEUTRAL,9,8,9,214.28,1.2663811194573782,0.2854869658819723,217.50375883,210.59924117,america,NYSE,1d, 
MS,STRONG_SELL,0,16,10,83.33,-2.0138910702857515,-1.5465683668285237,89.26869829,82.66330171,america,NYSE,1d,  -13086.4 -67295.02 -99242.55 -86937.52 -98312.51 -118487.19 -164105.46 -290501.81
SNPS,NEUTRAL,10,6,10,431.11,-1.0184159800999169,0.773726040205716,451.66887413,416.45712587,america,NASDAQ,1d, 
LNC,BUY,12,5,9,25.62,8.487303610810997,2.1123953766440877,26.23732457,22.83867543,america,NYSE,1d, 
DTE,BUY,10,8,8,111.17,0.6518786781348922,0.40008308723255936,114.61298848,108.70901152,america,NYSE,1d, 
GOOGL,SELL,7,10,9,120.11,-1.8970971826174718,-0.14963837392967605,125.54192107,117.77607893,america,NASDAQ,1d, 
FANG,STRONG_SELL,1,16,9,127.17,-1.8896358028352154,-1.0727426895580692,134.085552,124.105448,america,NASDAQ,1d,  -12306.34 -19055.7 -31662.55 -36224.26 -30801.79 -23999.92 -18932.06 -18921.6
QRVO,SELL,6,10,10,98.54,-0.8794841756849081,-1.6978911035294573,104.62608745,96.81891255,america,NASDAQ,1d, 
SRE,STRONG_SELL,0,17,9,144.21,-1.189255364412105,-0.8054697656502441,149.60060937,143.65939063,america,NYSE,1d,  -6235.37 -13573.16 -9783.64 -7955.31 -5637.83 -3299.52 -4834.21 -6118.93
SYY,NEUTRAL,10,7,9,74.18,2.336532408515481,0.8702746804460304,74.72596846,71.52403154,america,NYSE,1d, 
JCI,BUY,14,2,10,66.86,4.04066601504438,0.20682833248403654,68.53736474,62.88163526,america,NYSE,1d, 
DXCM,BUY,15,2,9,127.7,3.0905641563690835,0.7852886626415767,132.03293102,121.07306898,america,NASDAQ,1d, 
MTCH,NEUTRAL,8,8,10,41.13,3.279429489754932,-1.174944136091682,43.96325053,39.38574947,america,NASDAQ,1d, 
MTB,BUY,10,7,9,125.31,1.4746252702669835,2.519839646567945,130.66106687,116.74193313,america,NYSE,1d, 
WRK,SELL,3,13,10,28.45,-0.8353762793996395,0.14079549454417872,30.37273014,27.37426986,america,NYSE,1d, 
COP,STRONG_SELL,0,17,9,100.34,-2.1709457295362142,-1.796899467585348,105.76363571,100.10636429,america,NYSE,1d,  -21458.79 -51928.32 -93720.37 -110357.1 -93158.48 -77340.6 -64617.96 -78335.94
AMZN,NEUTRAL,11,5,10,128.36,2.632168100553315,-0.6693751209131165,132.14134371,122.26065629,america,NASDAQ,1d, 
NKE,STRONG_SELL,1,17,8,105.1,-3.317500663969824,-4.749821009416266,115.3213569,104.1336431,america,NYSE,1d,  -68837.53 -107606.32 -176740.84 -185980.82 -170468.39 -131751.98 -91550.46 -84906.39
EA,STRONG_BUY,15,1,10,130.7,2.4613189602426218,1.2377809793806307,132.27752029,123.71447971,america,NASDAQ,1d,  -3013.8 -5573.92 -2673.72 -987.03 975.35 2134.33 4738.18 11129.53
CMI,BUY,14,2,10,242.2,6.093591894484618,1.0429703796412326,248.26055717,223.67144283,america,NYSE,1d, 
HSIC,SELL,10,7,9,78.81,2.3564096636452945,-1.2603989175102726,82.35195446,73.74404554,america,NASDAQ,1d, 
CL,STRONG_BUY,15,2,9,76.91,0.8012372387109679,0.15496607675378016,78.26863793,74.81936207,america,NYSE,1d,  -46842.28 -66965.6 -55058.88 -42534.63 -29637.2 -26153.33 -11470.66 3814.19
GPC,BUY,12,4,10,165.07,3.5839489933905213,0.08973939195497849,170.30392425,152.96707575,america,NYSE,1d, 
WM,BUY,14,3,9,171.36,3.7715282319598913,1.256847068834091,173.33374064,159.28025936,america,NYSE,1d, 
ODFL,BUY,15,3,8,366.06,11.351420410472613,2.5722932078009535,384.89669997,289.90530003,america,NASDAQ,1d, 
