Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
NICK,SELL,6,11,9,4.76,-0.4477065323540046,1.2852157630436523,4.94012209,4.48797791,america,NASDAQ,1h, 
PTEN,SELL,6,13,7,14.52,-1.3709795884504956,-0.4388370817334106,14.81310619,14.42689381,america,NASDAQ,1h, 
OBT,STRONG_BUY,17,0,9,48.74,1.4367711763178477,1.7260451234529341,48.82793968,46.74397032,america,NASDAQ,1h,  -190.19 -152.1 -55.48 1.5 -69.9 -92.76 -153.34 -255.51
GATE,BUY,13,4,9,10.28,0.41020371498549935,-0.1322179488051347,10.36578902,10.16121098,america,NASDAQ,1h, 
LTRY,STRONG_SELL,0,16,10,4.48,-14.078087985522345,-5.674281503316138,5.28564577,4.44684423,america,NASDAQ,1h,  744.75 2158.72 963.27 -94.22 -2332.54 -3313.34 -3160.36 -3465.47
ROST,SELL,4,13,9,112.975,-1.3656172953541272,-1.4858866924197116,116.859766,112.563734,america,NASDAQ,1h, 
CDNS,SELL,3,15,8,220.3,-2.1561764472810836,-0.9407926760037668,228.61218174,219.89455826,america,NASDAQ,1h, 
SFE,SELL,2,14,10,1.15,-6.826762594591102,-2.70727580372251,1.27154696,1.14045304,america,NASDAQ,1h, 
EACPU,STRONG_BUY,15,1,10,10.77,2.6927037644456107,2.3783722123994693,10.97692731,10.12887269,america,NASDAQ,1h,  -194.83 -169.47 110.86 215.46 -540.88 -801.12 -834.76 -772.63
MRCC,SELL,2,14,10,7.2,-3.236427944407353,-1.4509971927221414,7.53465085,7.20264915,america,NASDAQ,1h, 
FIXX,SELL,1,15,10,1.1,-4.250967197974262,-0.1443368222296897,1.22463906,1.04983094,america,NASDAQ,1h, 
PFXNZ,STRONG_SELL,0,17,9,20.72,-1.804888097412075,-1.0388059701492551,21.78487977,20.33757023,america,NASDAQ,1h,  184.64 151.51 474.18 563.08 729.62 731.42 291.17 -74.5
AEIS,STRONG_SELL,1,17,8,109.91,-1.9974735660231318,-0.7992291384371129,114.75466977,109.09834023,america,NASDAQ,1h,  -419.45 -1980.78 -2394.67 -2198.34 -1998.04 -1703.19 -1045.02 -1081.15
LGVN,STRONG_SELL,1,16,9,2.7828,-6.849180458065376,-2.2131015046841327,3.0982651,2.7299049,america,NASDAQ,1h,  -2826.49 -2950.39 -2732.85 -2395.42 -2105.48 -1870.55 -1604.39 -1840.29
FNY,STRONG_SELL,0,17,9,61.75,-2.6984695216310826,-1.5009029216826093,64.5024303,61.9168897,america,NASDAQ,1h,  -529.42 -664.68 -7619.49 -9771.96 -9764.16 -8873.32 -7702.22 -6619.02
DXPE,SELL,5,12,9,33.57,0.5649752592351547,-0.1650533077575176,33.91151903,33.20719097,america,NASDAQ,1h, 
GRI,NEUTRAL,7,10,9,2.7477,-6.394890099196715,2.942884438866301,2.92928892,2.53195108,america,NASDAQ,1h, 
ACGL,SELL,3,15,8,74.27,-3.144864219584548,-1.7142376196927245,78.84597489,74.10639511,america,NASDAQ,1h, 
TOMZ,BUY,15,1,10,1.06,4.926600873068509,3.1098314251529757,1.05621658,0.98748342,america,NASDAQ,1h, 
MNTX,STRONG_SELL,0,16,10,4.95,-1.10153569075851,-0.7618283881315193,5.1608426,4.9065574,america,NASDAQ,1h,  170.39 101.26 63.77 42.64 30.12 22.26 17.02 12.69
NRIX,SELL,2,15,9,8.55,-3.4201685798133354,-0.5448513639895509,9.06996435,8.41587565,america,NASDAQ,1h, 
PSCC,STRONG_SELL,1,17,8,35.67,-3.1309408703270805,-1.491137516383617,37.52089796,35.67263204,america,NASDAQ,1h,  -488.62 -418.58 -351.88 -131.92 -29.94 -81.91 -97.32 -159.36
RNAZ,SELL,3,13,10,1.61,-1.6124960245490172,-0.12344989733186651,1.68203168,1.56698832,america,NASDAQ,1h, 
PETQ,BUY,15,2,9,19.83,1.5924518462037298,-0.1736766593672172,20.27661618,19.29738382,america,NASDAQ,1h, 
USAU,SELL,2,15,9,3.77,-3.1921758591520444,-1.4190943631071917,3.93108748,3.76163252,america,NASDAQ,1h, 
ASTS,SELL,5,11,10,3.91,-3.1513382923332216,1.6508514233719183,4.28570195,3.46740805,america,NASDAQ,1h, 
KARO,BUY,11,6,9,23.24,0.29901246036855866,0.8592566360313043,23.53334951,22.73356049,america,NASDAQ,1h, 
ACWI,SELL,2,15,9,93.78,-1.4525192500177297,-0.5664573487039348,95.73391748,93.72283252,america,NASDAQ,1h, 
FTSM,STRONG_BUY,16,0,10,59.59,0.050145404870932,0.031055118638946055,59.5861278,59.5471122,america,NASDAQ,1h,  -16143.9 -23658.72 -24900.36 -23508.95 -21081.61 -18851.73 -16073.62 -8069.02
JAKK,BUY,12,4,10,19.66,1.888847852398186,-0.051651842181243524,20.00968311,18.93742689,america,NASDAQ,1h, 
PSC,STRONG_SELL,0,17,9,41.74,-2.7574649800492352,-1.7205959395583932,43.61218316,41.92282684,america,NASDAQ,1h,  309.1 258.56 214.38 176.82 145.38 119.3 97.79 16.78
PTON,STRONG_SELL,0,17,9,6.9,-6.526188062750194,-3.368111476787334,7.61969464,6.91213536,america,NASDAQ,1h,  -70510.91 -136106.99 -119446.3 -118824.24 -153249.82 -164754.16 -212332.0 -304785.68
ORGS,SELL,2,14,10,0.813,-12.650024522995267,-1.84595997126128,1.02045068,0.75131532,america,NASDAQ,1h, 
IPW,SELL,4,12,10,0.75,0.103390786139542,0.13550336315103095,0.80913022,0.70123598,america,NASDAQ,1h, 
TOUR,BUY,14,3,9,1.5,2.201650438100657,1.0761237980364342,1.51068096,1.42559904,america,NASDAQ,1h, 
PPHP,STRONG_BUY,16,0,10,11.0575,0.949898327635438,0.8727557351281519,11.02198635,10.84384365,america,NASDAQ,1h,  2160.09 1756.25 1431.38 1090.72 2410.34 2731.06 2613.99 2328.46
BWAQ,STRONG_BUY,16,0,10,10.75,0.6627510991475987,0.354742345033614,10.74654529,10.63195471,america,NASDAQ,1h,  10472.22 9342.77 8031.37 6764.77 6013.45 5159.42 4341.0 3611.56
KXIN,BUY,9,7,10,0.2099,2.4319012078229036,6.499622760983684,0.21777745,0.18726245,america,NASDAQ,1h, 
ARIZU,STRONG_BUY,14,1,9,10.7,2.4250159213704308,1.1342155009451744,11.13109842,10.11490158,america,NASDAQ,1h,  -197.85 -323.25 -345.17 -322.76 -284.25 -242.65 -203.58 -169.08
BLCN,STRONG_SELL,0,17,9,20.1501,-4.838568760286478,-2.150540767330213,21.87392069,20.08324931,america,NASDAQ,1h,  -225.92 -252.22 -240.04 -277.52 -261.75 -231.51 -198.73 -167.25
CGEM,SELL,1,15,10,10.07,-1.3808637743609893,-0.03970617431011192,10.31441238,9.92358762,america,NASDAQ,1h, 
CRWD,STRONG_SELL,1,16,9,144.34,-3.204130598716361,-1.491885399178301,152.75813966,143.84316034,america,NASDAQ,1h,  17284.95 3992.2 -15579.43 -8092.06 -1064.41 2146.73 1094.48 -8174.38
KRTX,STRONG_SELL,0,16,10,174.03,-2.4933676122278,-1.2651764438897004,180.65335639,174.02914361,america,NASDAQ,1h,  -259.96 -1034.77 -1343.56 -1006.42 -670.15 -177.76 428.42 -1716.04
SNTG,STRONG_SELL,0,16,10,1.81,-10.79305467252179,-6.678422091950111,2.19953024,1.82349976,america,NASDAQ,1h,  -305.95 111.04 271.53 312.5 340.62 321.16 284.0 242.98
WIRE,STRONG_SELL,1,16,9,158.09,-3.393460773830185,-1.7125235864453003,169.48913425,157.47586575,america,NASDAQ,1h,  -3513.24 -4528.53 -4805.54 -4286.63 -3994.34 -3770.88 -3449.36 -3956.88
SPNS,SELL,5,13,8,29.3,-2.832429151999307,-1.1167396197888024,31.10023332,28.97554668,america,NASDAQ,1h, 
SNFCA,SELL,6,11,9,7.78,-5.641460226443741,0.5629196853854239,8.80552595,7.29542405,america,NASDAQ,1h, 
UTAAU,SELL,4,12,10,10.64,-0.2917840054240344,-0.7880080302037129,11.05260829,10.36880171,america,NASDAQ,1h, 
ESGR,STRONG_SELL,2,16,8,250.53,-1.5938834456162567,-0.9919380335124828,256.26263199,250.02136801,america,NASDAQ,1h,  -621.35 -823.11 -863.39 -810.29 -719.98 -584.41 -498.09 -446.06
FSFG,SELL,4,12,10,16.45,-4.316480348004248,-1.1715823541109387,17.6327494,16.2583006,america,NASDAQ,1h, 
