Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
EDTX,STRONG_BUY,16,0,10,63.24,158.3935689063673,58.87854458811793,62.59565915,-6.32815915,america,NASDAQ,1h,  3730.76 8963.23 48404.59 58745.46 52039.94 37635.94 30898.26 24445.43
EDTXU,STRONG_BUY,16,0,10,57.22,129.55789981261435,40.641444934769595,66.69654701,-7.38152701,america,NASDAQ,1h,  10.34 72.8 154.67 441.12 501.35 447.95 453.79 418.43
HOLO,STRONG_BUY,16,1,9,4.57,35.681181881069676,25.051306608291156,4.12487117,2.78362883,america,NASDAQ,1h,  -477.59 -722.21 -651.06 962.29 1294.26 2098.32 2206.17 9687.31
SENEB,STRONG_BUY,16,1,9,49.3,29.94787060776855,23.553013766261756,44.26542134,32.30571866,america,NASDAQ,1h,  -14.56 -26.54 -29.03 -27.41 -33.8 -31.43 -28.56 -24.79
ACRX,STRONG_BUY,16,0,10,1.1,27.916396448124516,18.532566822734537,1.01750643,0.77121857,america,NASDAQ,1h,  -10721.31 -8754.35 -7664.35 -7216.55 -4979.34 -3477.58 -1315.4 5411.85
TIRX,STRONG_BUY,17,0,9,1.44,21.693568832924853,14.55300462985059,1.4000169,0.9893931,america,NASDAQ,1h,  -41.35 -51706.83 -60284.72 -64386.1 -63227.7 -58162.03 -47573.98 -30632.51
MRND,STRONG_BUY,14,0,7,23.6999,10.971195612915707,13.23952410530842,23.29962723,19.16178277,america,NASDAQ,1h,  nan nan nan nan nan nan nan
INPX,STRONG_BUY,16,0,10,0.1958,6.541646193584768,10.860099989242372,0.20318677,0.16144203,america,NASDAQ,1h,  -110448.06 -130777.18 -145739.89 -134742.37 -125169.45 -103946.48 -72480.16 -22184.04
GLSTU,STRONG_BUY,14,0,10,12.11,14.441416929782605,10.765572121101258,11.53564996,9.82385004,america,NASDAQ,1h,  71.61 58.69 48.07 39.36 32.21 26.36 -741.74 -988.54
DHACU,STRONG_BUY,16,0,10,12.37,13.507898754991785,10.59434851256411,12.38466479,9.93584521,america,NASDAQ,1h,  -41.03 -40.03 -35.98 -31.05 -26.22 790.47 1052.7 1064.28
VIOT,STRONG_BUY,17,0,9,1.05,14.117617637575549,10.01906997212852,1.00418381,0.85652619,america,NASDAQ,1h,  220.76 214.21 192.05 515.53 601.0 931.32 2801.16 7210.12
ANEB,STRONG_BUY,17,0,9,3.2657,10.899685439428225,9.256911151183829,3.30788136,2.60762864,america,NASDAQ,1h,  1449.86 888.23 327.68 -83.52 -244.15 -281.3 -380.11 -212.56
IDAI,STRONG_BUY,16,0,10,3.22,14.757506323236626,8.835259920232545,3.24857611,2.69665389,america,NASDAQ,1h,  -14566.32 -9481.4 -17065.13 -17511.69 -13132.95 -1126.8 3887.25 11441.44
HCTI,STRONG_BUY,16,0,10,4.9033,13.342533326860973,7.782364604353219,4.8344232,3.9396568,america,NASDAQ,1h,  -473.44 452.16 1739.03 2379.02 2346.6 4633.65 5421.93 5251.51
BRLIU,STRONG_BUY,17,2,7,12.04,11.779248980849928,7.5,11.80816112,10.00183888,america,NASDAQ,1h,  -4073.3 -3703.08 -3214.98 -2723.03 -2274.23 -1883.88 -1552.93 -1276.37
