Symbol,RECOMMENDATION,BUY,SELL,NEUTRAL,ClosePrice,percInc30,percInc10,bbHigh,bbLow,screener,exchange,interval,AdoscLastN
CTIB,STRONG_BUY,16,0,10,2.393,16.54296456470496,15.392033947343037,2.26684029,1.83590971,america,NASDAQ,1h,  167.13 -1248.02 -1713.49 -1560.55 -1571.52 -431.83 3307.17 8063.7
ANZUU,STRONG_BUY,18,0,8,12.1338,16.613295710974157,14.617083460068514,11.24170017,9.67467983,america,NASDAQ,1h,  479.97 440.44 384.22 326.3 272.94 226.3 59.37 -109.77
MRND,STRONG_BUY,14,0,7,23.6999,10.971195612915707,13.23952410530842,23.29962723,19.16178277,america,NASDAQ,1h,  nan nan nan nan nan nan nan
GLSTU,STRONG_BUY,14,0,10,12.11,14.441416929782605,10.765572121101258,11.53564996,9.82385004,america,NASDAQ,1h,  71.61 58.69 48.07 39.36 32.21 26.36 -741.74 -988.54
DHACU,STRONG_BUY,16,0,10,12.37,13.507898754991785,10.59434851256411,12.38466479,9.93584521,america,NASDAQ,1h,  -40.03 -35.98 -31.05 -26.22 790.47 1052.7 1064.28 972.26
MEIP,STRONG_BUY,17,2,7,7.55,24.27185744454266,10.534930502077458,7.32849089,5.69592911,america,NASDAQ,1h,  1845.87 1750.68 2368.09 2744.25 2615.88 2341.47 2421.42 4341.2
SISI,STRONG_BUY,16,1,9,0.1597,16.107987553398246,9.674198269249132,0.15652675,0.12342635,america,NASDAQ,1h,  980.68 1449.16 16646.28 -93125.51 -138477.15 -152824.29 -143317.4 -115919.16
LATGU,STRONG_BUY,17,0,9,11.83,10.864675711962818,9.062413570572517,11.27194771,10.17705229,america,NASDAQ,1h,  243.33 198.98 -2764.52 -3725.54 -3668.64 -3311.85 -2864.81 -2421.5
ETAO,STRONG_BUY,16,1,9,0.4104,17.265361483763414,8.334611403696087,0.41098319,0.31256811,america,NASDAQ,1h,  4034.08 3336.04 2747.2 -292.43 -1355.01 -1666.52 208.41 6510.35
GDHG,STRONG_BUY,16,0,10,5.605,17.262767008863406,8.0744431418523,5.48823933,4.47488067,america,NASDAQ,1h,  -30640.34 -22837.31 -19489.26 -16332.74 -13674.69 -11416.7 -10169.09 -8878.38
BHACU,STRONG_BUY,18,0,8,11.5,10.81300453588561,7.864746986821729,11.17374665,9.82902335,america,NASDAQ,1h,  -40.29 -33.22 -27.3 -22.4 -18.36 -15.04 -12.31 -10.08
ZKIN,STRONG_BUY,18,1,7,0.725,15.213451591598343,7.827535434359049,0.71141653,0.58559387,america,NASDAQ,1h,  -452.62 158.19 266.41 777.42 1349.79 1586.6 1539.24 5397.19
BRLIU,STRONG_BUY,17,2,7,12.04,11.779248980849928,7.5,11.80816112,10.00183888,america,NASDAQ,1h,  -3703.08 -3214.98 -2723.03 -2274.23 -1883.88 -1552.93 -1276.37 -1047.2
MDCP,STRONG_BUY,13,0,9,25.31,9.701147102939231,7.401312578980907,25.29545451,20.58250549,america,NASDAQ,1h,  nan nan 628.28 566.25 489.4 413.47 344.82 285.39
MURFU,STRONG_BUY,14,0,10,16.36,34.22881202694222,6.949564389717409,19.44912397,6.61330603,america,NASDAQ,1h,  474.2 239.78 122.09 70.16 101.08 104.54 51.91 25.66
ACACU,STRONG_BUY,17,0,9,11.88,7.7300871634341775,6.92106921069211,11.68999958,10.49863042,america,NASDAQ,1h,  -890.65 -794.82 -683.36 -575.64 -479.24 -396.24 -326.26 -267.97
ACBAU,STRONG_BUY,16,0,10,12.035,8.441334121719407,6.916004086527778,11.8792387,10.4412613,america,NASDAQ,1h,  -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0 -0.0
